snapshot_date,month,asset_key,token_id,coingecko_id,symbol,asset_name,asset_class,price_usd,market_cap_usd,rank_full_market,rank_clean_risk,is_partial_month
2021-02-28,2021-02,coingecko:amp-token,amp-token,coingecko:amp-token,AMP,Amp,risk_assets,0.0242100042136666,859422436.4843084,74,67.0,False
2021-02-28,2021-02,coingecko:swissborg,swissborg,coingecko:swissborg,BORG,SwissBorg,risk_assets,0.8761748413853272,817346013.4452955,75,68.0,False
2021-02-28,2021-02,coingecko:renbtc,renbtc,coingecko:renbtc,RENBTC,renBTC,risk_assets,46180.623714400375,801899822.7573792,76,69.0,False
2021-02-28,2021-02,coingecko:basic-attention-token,basic-attention-token,coingecko:basic-attention-token,BAT,Basic Attention,risk_assets,0.5185972964678255,769673110.364573,77,70.0,False
2021-02-28,2021-02,coingecko:digibyte,digibyte,coingecko:digibyte,DGB,DigiByte,risk_assets,0.0540829616069279,755064092.6695104,78,71.0,False
2021-02-28,2021-02,coingecko:ontology,ontology,coingecko:ontology,ONT,Ontology,risk_assets,0.9197897867927448,738942724.530311,79,72.0,False
2021-02-28,2021-02,coingecko:iostoken,iostoken,coingecko:iostoken,IOST,IOST,risk_assets,0.0396202413169652,737946322.0129838,80,73.0,False
2021-02-28,2021-02,coingecko:nano,nano,coingecko:nano,XNO,Nano,risk_assets,5.114898627744568,684759072.5597289,82,74.0,False
2021-02-28,2021-02,coingecko:terrausd,terrausd,coingecko:terrausd,USTC,TerraClassicUSD,risk_assets,1.0076141167830537,674569399.9735565,83,75.0,False
2021-02-28,2021-02,coingecko:loopring,loopring,coingecko:loopring,LRC,Loopring,risk_assets,0.5422153545233119,670663268.1294335,84,76.0,False
2021-02-28,2021-02,coingecko:omisego,omisego,coingecko:omisego,OMG,OMG Network,risk_assets,4.529010586916168,632536102.8446727,85,77.0,False
2021-02-28,2021-02,coingecko:bancor,bancor,coingecko:bancor,BNT,Bancor Network,risk_assets,5.009551527583614,565976400.0405917,86,78.0,False
2021-02-28,2021-02,coingecko:qtum,qtum,coingecko:qtum,QTUM,Qtum,risk_assets,5.332974187606629,547354501.6090263,87,79.0,False
2021-02-28,2021-02,coingecko:enjincoin,enjincoin,coingecko:enjincoin,ENJ,Enjin Coin,risk_assets,0.5729539121834863,529941975.4439535,88,80.0,False
2021-02-28,2021-02,coingecko:asd,asd,coingecko:asd,ASD,AscendEx,risk_assets,0.7023253205004113,522790576.4990145,89,81.0,False
2021-02-28,2021-02,coingecko:zencash,zencash,coingecko:zencash,ZEN,Horizen,risk_assets,47.07928854573888,506710962.5181571,90,82.0,False
2021-02-28,2021-02,coingecko:pundi-x,pundi-x,coingecko:pundi-x,NPXS,Pundi X [OLD],risk_assets,0.0021106860039806,497637098.853993,91,83.0,False
2021-02-28,2021-02,coingecko:reserve-rights-token,reserve-rights-token,coingecko:reserve-rights-token,RSR,Reserve Rights,risk_assets,0.0526127429578011,492737256.74376607,92,84.0,False
2021-02-28,2021-02,coingecko:arweave,arweave,coingecko:arweave,AR,Arweave,risk_assets,11.246607967016963,487145172.9233249,93,85.0,False
2021-02-28,2021-02,coingecko:flow,flow,coingecko:flow,FLOW,Flow,risk_assets,20.83923441444514,483934753.695824,94,86.0,False
2021-02-28,2021-02,coingecko:siacoin,siacoin,coingecko:siacoin,SC,Siacoin,risk_assets,0.0102137676376098,476039096.5556541,95,87.0,False
2021-02-28,2021-02,coingecko:holotoken,holotoken,coingecko:holotoken,HOT,Holo,risk_assets,0.002681318919603,473242835.6664428,96,88.0,False
2021-02-28,2021-02,coingecko:bitcoin-gold,bitcoin-gold,coingecko:bitcoin-gold,BTG,Bitcoin Gold,risk_assets,26.346183674026506,462614946.0371501,97,89.0,False
2021-02-28,2021-02,coingecko:curve-dao-token,curve-dao-token,coingecko:curve-dao-token,CRV,Curve DAO,risk_assets,1.9523525555489816,461486634.8814756,98,90.0,False
2021-02-28,2021-02,coingecko:lisk,lisk,coingecko:lisk,LSK,Lisk,risk_assets,3.0692230586508016,432721150.6234673,99,91.0,False
2021-02-28,2021-02,coingecko:quant-network,quant-network,coingecko:quant-network,QNT,Quant,risk_assets,34.14090377966067,428393439.4439502,100,92.0,False
2021-02-28,2021-02,coingecko:venus,venus,coingecko:venus,XVS,Venus,risk_assets,47.80346980728613,416060902.0535386,101,93.0,False
2021-02-28,2021-02,coingecko:dodo,dodo,coingecko:dodo,DODO,DODO,risk_assets,4.209912323573473,413265226.69486463,102,94.0,False
2021-02-28,2021-02,coingecko:energy-web-token,energy-web-token,coingecko:energy-web-token,EWT,Energy Web Token,risk_assets,12.837190369752753,409938588.25413,103,95.0,False
2021-02-28,2021-02,coingecko:1inch,1inch,coingecko:1inch,1INCH,1INCH,risk_assets,4.17496375184048,400930531.7635657,104,96.0,False
2021-02-28,2021-02,coingecko:balancer,balancer,coingecko:balancer,BAL,Balancer,risk_assets,37.27530643223354,399416209.4308828,105,97.0,False
2021-02-28,2021-02,coingecko:celo,celo,coingecko:celo,CELO,Celo,risk_assets,3.982767509270119,386501764.7482546,106,98.0,False
2021-02-28,2021-02,coingecko:nxm,nxm,coingecko:nxm,NXM,Nexus Mutual,risk_assets,55.97188794651683,382657586.8993965,107,99.0,False
2021-02-28,2021-02,coingecko:kucoin-shares,kucoin-shares,coingecko:kucoin-shares,KCS,KuCoin,risk_assets,4.741128442062641,381228731.16131663,108,100.0,False
2021-03-31,2021-03,coingecko:bitcoin,bitcoin,coingecko:bitcoin,BTC,Bitcoin,base_assets,58668.628336761,1095293012032.8431,1,1.0,False
2021-03-31,2021-03,coingecko:ethereum,ethereum,coingecko:ethereum,ETH,Ethereum,base_assets,1840.294951985396,212080597430.12268,2,2.0,False
2021-03-31,2021-03,coingecko:binancecoin,binancecoin,coingecko:binancecoin,BNB,BNB,base_assets,311.42988861234835,47742356655.60207,3,3.0,False
2021-03-31,2021-03,coingecko:cardano,cardano,coingecko:cardano,ADA,Cardano,base_assets,1.2123298571788934,38747164636.98202,5,4.0,False
2021-03-31,2021-03,coingecko:polkadot,polkadot,coingecko:polkadot,DOT,Polkadot,risk_assets,33.9825214206427,33200100559.216576,6,5.0,False
2021-03-31,2021-03,coingecko:ripple,ripple,coingecko:ripple,XRP,XRP,base_assets,0.5635604963593326,25985680163.48191,7,6.0,False
2021-03-31,2021-03,coingecko:uniswap,uniswap,coingecko:uniswap,UNI,Uniswap,risk_assets,28.57743823101136,14830155560.657837,8,7.0,False
2021-03-31,2021-03,coingecko:litecoin,litecoin,coingecko:litecoin,LTC,Litecoin,risk_assets,196.1387263595797,13065676967.193205,9,8.0,False
2021-03-31,2021-03,coingecko:theta-token,theta-token,coingecko:theta-token,THETA,Theta Network,risk_assets,12.968855778046402,12949367808.58604,10,9.0,False
2021-03-31,2021-03,coingecko:chainlink,chainlink,coingecko:chainlink,LINK,Chainlink,base_assets,27.79237678874566,11533777805.740938,11,10.0,False
2021-03-31,2021-03,coingecko:bitcoin-cash,bitcoin-cash,coingecko:bitcoin-cash,BCH,Bitcoin Cash,risk_assets,525.2840421328552,9795809463.586245,13,11.0,False
2021-03-31,2021-03,coingecko:filecoin,filecoin,coingecko:filecoin,FIL,Filecoin,risk_assets,149.96079019914228,9346428738.18051,14,12.0,False
2021-03-31,2021-03,coingecko:stellar,stellar,coingecko:stellar,XLM,Stellar,risk_assets,0.4028687167122744,9137859324.78932,15,13.0,False
2021-03-31,2021-03,coingecko:terra-luna,terra-luna,coingecko:terra-luna,LUNC,Terra Luna Classic,risk_assets,18.616566082118336,7288443175.646371,17,14.0,False
2021-03-31,2021-03,coingecko:dogecoin,dogecoin,coingecko:dogecoin,DOGE,Dogecoin,risk_assets,0.0546488888809525,7046811980.471197,18,15.0,False
2021-03-31,2021-03,coingecko:vechain,vechain,coingecko:vechain,VET,VeChain,risk_assets,0.0895870130259949,5807689883.642305,19,16.0,False
2021-03-31,2021-03,coingecko:crypto-com-chain,crypto-com-chain,coingecko:crypto-com-chain,CRO,Cronos,risk_assets,0.2208035843821649,5568576919.02786,20,17.0,False
2021-03-31,2021-03,coingecko:solana,solana,coingecko:solana,SOL,Solana,base_assets,19.011246131098368,5140859722.050636,21,18.0,False
2021-03-31,2021-03,coingecko:kusama,kusama,coingecko:kusama,KSM,Kusama,risk_assets,545.1935601073512,4870508711.748622,22,19.0,False
2021-03-31,2021-03,coingecko:tron,tron,coingecko:tron,TRX,TRON,risk_assets,0.0659606966429156,4720243691.524327,23,20.0,False
2021-03-31,2021-03,coingecko:cosmos,cosmos,coingecko:cosmos,ATOM,Cosmos Hub,risk_assets,19.84757898112101,4718832934.429052,24,21.0,False
2021-03-31,2021-03,coingecko:aave,aave,coingecko:aave,AAVE,Aave,risk_assets,382.81903635380337,4683824795.220028,25,22.0,False
2021-03-31,2021-03,coingecko:okb,okb,coingecko:okb,OKB,OKB,risk_assets,16.451371697260498,4366149032.5402565,26,23.0,False
2021-03-31,2021-03,coingecko:monero,monero,coingecko:monero,XMR,Monero,risk_assets,243.7336198096434,4351281225.219336,27,24.0,False
2021-03-31,2021-03,coingecko:iota,iota,coingecko:iota,IOTA,IOTA,risk_assets,1.530213656104645,4242456380.284157,28,25.0,False
2021-03-31,2021-03,coingecko:eos,eos,coingecko:eos,EOS,EOS,risk_assets,4.353042614642574,4137870474.078983,29,26.0,False
2021-03-31,2021-03,coingecko:bitcoin-cash-sv,bitcoin-cash-sv,coingecko:bitcoin-cash-sv,BSV,Bitcoin SV,risk_assets,209.46165241198125,3864618557.920316,30,27.0,False
2021-03-31,2021-03,coingecko:avalanche-2,avalanche-2,coingecko:avalanche-2,AVAX,Avalanche,base_assets,29.727513629142354,3790153625.7350087,31,28.0,False
2021-03-31,2021-03,coingecko:ftx-token,ftx-token,coingecko:ftx-token,FTT,FTX,risk_assets,40.29229587186757,3541748899.4330106,33,29.0,False
2021-03-31,2021-03,coingecko:nem,nem,coingecko:nem,XEM,NEM,risk_assets,0.3814667572322241,3534939708.63715,34,30.0,False
2021-03-31,2021-03,coingecko:tezos,tezos,coingecko:tezos,XTZ,Tezos,risk_assets,4.57556780430273,3487151969.054101,35,31.0,False
2021-03-31,2021-03,coingecko:compound-ether,compound-ether,coingecko:compound-ether,CETH,cETH,risk_assets,37.02542848842399,3479871230.93206,36,32.0,False
2021-03-31,2021-03,coingecko:algorand,algorand,coingecko:algorand,ALGO,Algorand,risk_assets,1.326897240074305,3464285396.346206,37,33.0,False
2021-03-31,2021-03,coingecko:holotoken,holotoken,coingecko:holotoken,HOT,Holo,risk_assets,0.0179521354009012,3184175730.008586,38,34.0,False
2021-03-31,2021-03,coingecko:neo,neo,coingecko:neo,NEO,NEO,risk_assets,44.97079654568868,3164391918.9916315,39,35.0,False
2021-03-31,2021-03,coingecko:hedera-hashgraph,hedera-hashgraph,coingecko:hedera-hashgraph,HBAR,Hedera,risk_assets,0.3946263007864592,3075166491.018589,40,36.0,False
2021-03-31,2021-03,coingecko:huobi-token,huobi-token,coingecko:huobi-token,HT,Huobi,risk_assets,16.15650134871857,2908476316.540622,42,37.0,False
2021-03-31,2021-03,coingecko:chiliz,chiliz,coingecko:chiliz,CHZ,Chiliz,risk_assets,0.528574268666154,2822020419.6842623,43,38.0,False
2021-03-31,2021-03,coingecko:pancakeswap-token,pancakeswap-token,coingecko:pancakeswap-token,CAKE,PancakeSwap,risk_assets,19.036652413960443,2694146012.2305007,45,39.0,False
2021-03-31,2021-03,coingecko:cdai,cdai,coingecko:cdai,CDAI,cDAI,risk_assets,0.0213423697796514,2647646499.71268,46,40.0,False
2021-03-31,2021-03,coingecko:havven,havven,coingecko:havven,SNX,Synthetix,risk_assets,17.55599459001163,2607041323.682819,47,41.0,False
2021-03-31,2021-03,coingecko:elrond-erd-2,elrond-erd-2,coingecko:elrond-erd-2,EGLD,MultiversX,risk_assets,142.8832987277722,2486236223.0636377,48,42.0,False
2021-03-31,2021-03,coingecko:enjincoin,enjincoin,coingecko:enjincoin,ENJ,Enjin Coin,risk_assets,2.488265368043172,2314344112.50085,49,43.0,False
2021-03-31,2021-03,coingecko:zilliqa,zilliqa,coingecko:zilliqa,ZIL,Zilliqa,risk_assets,0.1841987563818295,2188229434.317329,50,44.0,False
2021-03-31,2021-03,coingecko:dash,dash,coingecko:dash,DASH,Dash,risk_assets,217.5522482270037,2174980797.330303,51,45.0,False
2021-03-31,2021-03,coingecko:the-graph,the-graph,coingecko:the-graph,GRT,The Graph,risk_assets,1.7601253848482097,2160502754.617773,52,46.0,False
2021-03-31,2021-03,coingecko:sushi,sushi,coingecko:sushi,SUSHI,Sushi,risk_assets,15.511453032159158,2160435819.934395,53,47.0,False
2021-03-31,2021-03,coingecko:near,near,coingecko:near,NEAR,NEAR Protocol,risk_assets,6.355007845570586,2118980280.5425568,54,48.0,False
2021-03-31,2021-03,coingecko:leo-token,leo-token,coingecko:leo-token,LEO,LEO Token,risk_assets,2.063898351523992,1976527323.1593387,55,49.0,False
2021-03-31,2021-03,coingecko:maker,maker,coingecko:maker,MKR,Maker,risk_assets,2090.941074349876,1882989869.2347035,56,50.0,False
2021-03-31,2021-03,coingecko:matic-network,matic-network,coingecko:matic-network,MATIC,MATIC (migrated to POL),risk_assets,0.3725177747435699,1856521326.271272,57,51.0,False
2021-03-31,2021-03,coingecko:celsius-degree-token,celsius-degree-token,coingecko:celsius-degree-token,CEL,Celsius Network,risk_assets,4.809292934215923,1836207032.9575343,58,52.0,False
2021-03-31,2021-03,coingecko:pundi-x,pundi-x,coingecko:pundi-x,NPXS,Pundi X [OLD],risk_assets,0.0076927329609625,1832760806.7878463,59,53.0,False
2021-03-31,2021-03,coingecko:ecomi,ecomi,coingecko:ecomi,OMI,ECOMI,risk_assets,0.0109985753143284,1831597420.949246,60,54.0,False
2021-03-31,2021-03,coingecko:compound-governance-token,compound-governance-token,coingecko:compound-governance-token,COMP,Compound,risk_assets,402.6429873816104,1812178916.024328,61,55.0,False
2021-03-31,2021-03,coingecko:harmony,harmony,coingecko:harmony,ONE,Harmony,risk_assets,0.1901989061961131,1770231911.5064223,62,56.0,False
2021-03-31,2021-03,coingecko:basic-attention-token,basic-attention-token,coingecko:basic-attention-token,BAT,Basic Attention,risk_assets,1.1695615790445864,1741323303.5825608,63,57.0,False
2021-03-31,2021-03,coingecko:thorchain,thorchain,coingecko:thorchain,RUNE,THORChain,risk_assets,7.286373561195495,1691324623.2836878,64,58.0,False
2021-03-31,2021-03,coingecko:zcash,zcash,coingecko:zcash,ZEC,Zcash,risk_assets,154.80908369424213,1686378799.354496,65,59.0,False
2021-03-31,2021-03,coingecko:ravencoin,ravencoin,coingecko:ravencoin,RVN,Ravencoin,risk_assets,0.1945549206050485,1640775992.4561062,66,60.0,False
2021-03-31,2021-03,coingecko:huobi-btc,huobi-btc,coingecko:huobi-btc,HBTC,Huobi BTC,risk_assets,59006.67791492373,1632921751.145983,67,61.0,False
2021-03-31,2021-03,coingecko:terrausd,terrausd,coingecko:terrausd,USTC,TerraClassicUSD,risk_assets,1.0049883247259022,1599916247.1151218,68,62.0,False
2021-03-31,2021-03,coingecko:icon,icon,coingecko:icon,ICX,ICON,risk_assets,2.730656517548161,1586035207.3066175,69,63.0,False
2021-03-31,2021-03,coingecko:nexo,nexo,coingecko:nexo,NEXO,NEXO,risk_assets,2.7555788460494584,1540007126.4262865,70,64.0,False
2021-03-31,2021-03,coingecko:ethereum-classic,ethereum-classic,coingecko:ethereum-classic,ETC,Ethereum Classic,risk_assets,13.080825601731071,1507325759.497577,71,65.0,False
2021-03-31,2021-03,coingecko:decentraland,decentraland,coingecko:decentraland,MANA,Decentraland,risk_assets,1.0842962762159338,1439834108.9312518,72,66.0,False
2021-03-31,2021-03,coingecko:0x,0x,coingecko:0x,ZRX,0x Protocol,risk_assets,1.9551070846993763,1418399472.9797556,73,67.0,False
2021-03-31,2021-03,coingecko:uma,uma,coingecko:uma,UMA,UMA,risk_assets,23.18878731016098,1389080209.0061088,74,68.0,False
2021-03-31,2021-03,coingecko:ontology,ontology,coingecko:ontology,ONT,Ontology,risk_assets,1.6352832756238205,1310722095.0028727,75,69.0,False
2021-03-31,2021-03,coingecko:blockstack,blockstack,coingecko:blockstack,STX,Stacks,risk_assets,1.238863243806125,1303272589.426756,76,70.0,False
2021-03-31,2021-03,coingecko:yearn-finance,yearn-finance,coingecko:yearn-finance,YFI,yearn.finance,risk_assets,35544.90595617836,1279677228.798038,77,71.0,False
2021-03-31,2021-03,coingecko:bancor,bancor,coingecko:bancor,BNT,Bancor Network,risk_assets,7.397775932999486,1273152243.5002513,78,72.0,False
2021-03-31,2021-03,coingecko:asd,asd,coingecko:asd,ASD,AscendEx,risk_assets,1.6854731760309614,1253470680.7374134,79,73.0,False
2021-03-31,2021-03,coingecko:dent,dent,coingecko:dent,DENT,Dent,risk_assets,0.0133728855213657,1234199543.4263084,80,74.0,False
2021-03-31,2021-03,coingecko:arweave,arweave,coingecko:arweave,AR,Arweave,risk_assets,27.99151743889705,1232673543.8188896,81,75.0,False
2021-03-31,2021-03,coingecko:waves,waves,coingecko:waves,WAVES,Waves,risk_assets,12.316393282542492,1230500577.760566,82,76.0,False
2021-03-31,2021-03,coingecko:siacoin,siacoin,coingecko:siacoin,SC,Siacoin,risk_assets,0.0256950567579771,1214255957.6860497,83,77.0,False
2021-03-31,2021-03,coingecko:reserve-rights-token,reserve-rights-token,coingecko:reserve-rights-token,RSR,Reserve Rights,risk_assets,0.0916792680240096,1210157873.8015747,84,78.0,False
2021-03-31,2021-03,coingecko:ankr,ankr,coingecko:ankr,ANKR,Ankr Network,risk_assets,0.166218567888509,1169482941.6387277,85,79.0,False
2021-03-31,2021-03,coingecko:flow,flow,coingecko:flow,FLOW,Flow,risk_assets,33.06698202310749,1115690031.106935,86,80.0,False
2021-03-31,2021-03,coingecko:swissborg,swissborg,coingecko:swissborg,BORG,SwissBorg,risk_assets,1.1593363586989576,1103839442.8157043,87,81.0,False
2021-03-31,2021-03,coingecko:fantom,fantom,coingecko:fantom,FTM,Fantom,risk_assets,0.4312401664197272,1089801012.1075866,88,82.0,False
2021-03-31,2021-03,coingecko:ethos,ethos,coingecko:ethos,VGX,VGX Token,risk_assets,4.640419658645499,1029213608.6111684,89,83.0,False
2021-03-31,2021-03,coingecko:xsushi,xsushi,coingecko:xsushi,XSUSHI,xSUSHI,risk_assets,17.455969876756974,1007359491.7064072,90,84.0,False
2021-03-31,2021-03,coingecko:digibyte,digibyte,coingecko:digibyte,DGB,DigiByte,risk_assets,0.0704807766083617,998705028.056278,91,85.0,False
2021-03-31,2021-03,coingecko:amp-token,amp-token,coingecko:amp-token,AMP,Amp,risk_assets,0.0272748952587182,996680771.70082,92,86.0,False
2021-03-31,2021-03,coingecko:iostoken,iostoken,coingecko:iostoken,IOST,IOST,risk_assets,0.0532320423291931,994951607.5617028,93,87.0,False
2021-03-31,2021-03,coingecko:republic-protocol,republic-protocol,coingecko:republic-protocol,REN,Ren,risk_assets,1.0717437554568872,941788559.3908952,95,88.0,False
2021-03-31,2021-03,coingecko:omisego,omisego,coingecko:omisego,OMG,OMG Network,risk_assets,6.689004635503039,930174874.2199368,96,89.0,False
2021-03-31,2021-03,coingecko:qtum,qtum,coingecko:qtum,QTUM,Qtum,risk_assets,8.778310765628895,908271670.3967308,97,90.0,False
2021-03-31,2021-03,coingecko:mask-network,mask-network,coingecko:mask-network,MASK,Mask Network,risk_assets,14.241136527405295,882844822.8869748,98,91.0,False
2021-03-31,2021-03,coingecko:curve-dao-token,curve-dao-token,coingecko:curve-dao-token,CRV,Curve DAO,risk_assets,3.277257589425892,857595866.3251723,99,92.0,False
2021-03-31,2021-03,coingecko:lisk,lisk,coingecko:lisk,LSK,Lisk,risk_assets,6.002772164124401,851129873.30462,100,93.0,False
2021-03-31,2021-03,coingecko:nervos-network,nervos-network,coingecko:nervos-network,CKB,Nervos Network,risk_assets,0.0363455328989204,845667417.1768838,101,94.0,False
2021-03-31,2021-03,coingecko:helium,helium,coingecko:helium,HNT,Helium,risk_assets,10.09160776489974,760049899.8365709,102,95.0,False
2021-03-31,2021-03,coingecko:renbtc,renbtc,coingecko:renbtc,RENBTC,renBTC,risk_assets,58481.34490221308,683185455.4414903,104,96.0,False
2021-03-31,2021-03,coingecko:loopring,loopring,coingecko:loopring,LRC,Loopring,risk_assets,0.5470017717652544,681388696.415149,105,97.0,False
2021-03-31,2021-03,coingecko:1inch,1inch,coingecko:1inch,1INCH,1INCH,risk_assets,4.511032719393008,677431039.990028,106,98.0,False
2021-03-31,2021-03,coingecko:golem,golem,coingecko:golem,GLM,Golem,risk_assets,0.6467828811444551,646062915.6072286,107,99.0,False
2021-03-31,2021-03,coingecko:verge,verge,coingecko:verge,XVG,Verge,risk_assets,0.0393127923933727,645074425.0665479,108,100.0,False
2021-04-30,2021-04,coingecko:bitcoin,bitcoin,coingecko:bitcoin,BTC,Bitcoin,base_assets,53596.70402266675,1001973605935.3958,1,1.0,False
2021-04-30,2021-04,coingecko:ethereum,ethereum,coingecko:ethereum,ETH,Ethereum,base_assets,2757.497552304977,318971242360.58826,2,2.0,False
2021-04-30,2021-04,coingecko:binancecoin,binancecoin,coingecko:binancecoin,BNB,BNB,base_assets,599.469356708549,92491549499.68552,3,3.0,False
2021-04-30,2021-04,coingecko:ripple,ripple,coingecko:ripple,XRP,XRP,base_assets,1.397807353267441,64327724818.26861,4,4.0,False
2021-04-30,2021-04,coingecko:cardano,cardano,coingecko:cardano,ADA,Cardano,base_assets,1.3118218688348215,42218008953.63177,6,5.0,False
2021-04-30,2021-04,coingecko:dogecoin,dogecoin,coingecko:dogecoin,DOGE,Dogecoin,risk_assets,0.3062544186957452,39626179176.75362,7,6.0,False
2021-04-30,2021-04,coingecko:polkadot,polkadot,coingecko:polkadot,DOT,Polkadot,risk_assets,35.764912183530335,35125134676.12503,8,7.0,False
2021-04-30,2021-04,coingecko:uniswap,uniswap,coingecko:uniswap,UNI,Uniswap,risk_assets,41.08036554787755,21517770855.96216,9,8.0,False
2021-04-30,2021-04,coingecko:litecoin,litecoin,coingecko:litecoin,LTC,Litecoin,risk_assets,255.7900201528906,17074601454.145077,10,9.0,False
2021-04-30,2021-04,coingecko:bitcoin-cash,bitcoin-cash,coingecko:bitcoin-cash,BCH,Bitcoin Cash,risk_assets,877.2642255854843,16484635337.829767,11,10.0,False
2021-04-30,2021-04,coingecko:chainlink,chainlink,coingecko:chainlink,LINK,Chainlink,base_assets,36.36092912445845,15328076532.583496,12,11.0,False
2021-04-30,2021-04,coingecko:vechain,vechain,coingecko:vechain,VET,VeChain,risk_assets,0.192807337914433,12528191725.306576,14,12.0,False
2021-04-30,2021-04,coingecko:solana,solana,coingecko:solana,SOL,Solana,base_assets,42.5496031668098,11521025311.458416,15,13.0,False
2021-04-30,2021-04,coingecko:stellar,stellar,coingecko:stellar,XLM,Stellar,risk_assets,0.4936996723706993,11340662796.357626,16,14.0,False
2021-04-30,2021-04,coingecko:theta-token,theta-token,coingecko:theta-token,THETA,Theta Network,risk_assets,10.92310827457941,10942892353.33967,17,15.0,False
2021-04-30,2021-04,coingecko:filecoin,filecoin,coingecko:filecoin,FIL,Filecoin,risk_assets,149.71293049316537,10290478894.81161,18,16.0,False
2021-04-30,2021-04,coingecko:tron,tron,coingecko:tron,TRX,TRON,risk_assets,0.1214948380539803,8707261812.719328,19,17.0,False
2021-04-30,2021-04,coingecko:monero,monero,coingecko:monero,XMR,Monero,risk_assets,407.443220572913,7292572536.570741,21,18.0,False
2021-04-30,2021-04,coingecko:pancakeswap-token,pancakeswap-token,coingecko:pancakeswap-token,CAKE,PancakeSwap,risk_assets,42.46465072844989,6756647985.533653,23,19.0,False
2021-04-30,2021-04,coingecko:terra-luna,terra-luna,coingecko:terra-luna,LUNC,Terra Luna Classic,risk_assets,16.254846537026143,6373809560.585448,24,20.0,False
2021-04-30,2021-04,coingecko:neo,neo,coingecko:neo,NEO,NEO,risk_assets,89.49334160635888,6317687737.987352,25,21.0,False
2021-04-30,2021-04,coingecko:klay-token,klay-token,coingecko:klay-token,KLAY,Klaytn,risk_assets,2.482115005893525,5878203069.308064,26,22.0,False
2021-04-30,2021-04,coingecko:iota,iota,coingecko:iota,IOTA,IOTA,risk_assets,2.081643590164904,5822217445.619382,27,23.0,False
2021-04-30,2021-04,coingecko:eos,eos,coingecko:eos,EOS,EOS,risk_assets,5.8798952870408,5629457339.221236,28,24.0,False
2021-04-30,2021-04,coingecko:aave,aave,coingecko:aave,AAVE,Aave,risk_assets,438.43323084774033,5579987321.588237,29,25.0,False
2021-04-30,2021-04,coingecko:okb,okb,coingecko:okb,OKB,OKB,risk_assets,20.89528009418292,5358912164.642106,30,26.0,False
2021-04-30,2021-04,coingecko:matic-network,matic-network,coingecko:matic-network,MATIC,MATIC (migrated to POL),risk_assets,0.8831175732119276,5278592965.673436,31,27.0,False
2021-04-30,2021-04,coingecko:bitcoin-cash-sv,bitcoin-cash-sv,coingecko:bitcoin-cash-sv,BSV,Bitcoin SV,risk_assets,280.6479903866067,5272433371.394135,32,28.0,False
2021-04-30,2021-04,coingecko:cosmos,cosmos,coingecko:cosmos,ATOM,Cosmos Hub,risk_assets,22.053458001744914,5270302376.279761,33,29.0,False
2021-04-30,2021-04,coingecko:crypto-com-chain,crypto-com-chain,coingecko:crypto-com-chain,CRO,Cronos,risk_assets,0.1867166240222405,4746682764.270632,34,30.0,False
2021-04-30,2021-04,coingecko:ftx-token,ftx-token,coingecko:ftx-token,FTT,FTX,risk_assets,52.46984783929894,4622025915.777747,35,31.0,False
2021-04-30,2021-04,coingecko:ethereum-classic,ethereum-classic,coingecko:ethereum-classic,ETC,Ethereum Classic,risk_assets,34.23102945481572,4370868821.356714,37,32.0,False
2021-04-30,2021-04,coingecko:compound-ether,compound-ether,coingecko:compound-ether,CETH,cETH,risk_assets,54.92843793321368,4136454194.167804,38,33.0,False
2021-04-30,2021-04,coingecko:tezos,tezos,coingecko:tezos,XTZ,Tezos,risk_assets,5.233309636337316,4023154582.086261,39,34.0,False
2021-04-30,2021-04,coingecko:algorand,algorand,coingecko:algorand,ALGO,Algorand,risk_assets,1.3187367196666246,3889230267.745289,40,35.0,False
2021-04-30,2021-04,coingecko:maker,maker,coingecko:maker,MKR,Maker,risk_assets,4141.05631443593,3837206961.8065376,41,36.0,False
2021-04-30,2021-04,coingecko:huobi-token,huobi-token,coingecko:huobi-token,HT,Huobi,risk_assets,21.3927652981863,3786508364.885324,42,37.0,False
2021-04-30,2021-04,coingecko:avalanche-2,avalanche-2,coingecko:avalanche-2,AVAX,Avalanche,base_assets,28.011404559210863,3618611690.575815,44,38.0,False
2021-04-30,2021-04,coingecko:cdai,cdai,coingecko:cdai,CDAI,cDAI,risk_assets,0.0213726371296711,3528331630.7127447,45,39.0,False
2021-04-30,2021-04,coingecko:kusama,kusama,coingecko:kusama,KSM,Kusama,risk_assets,380.7926336022293,3452860622.49593,46,40.0,False
2021-04-30,2021-04,coingecko:thorchain,thorchain,coingecko:thorchain,RUNE,THORChain,risk_assets,14.212376124855238,3337999386.989184,47,41.0,False
2021-04-30,2021-04,coingecko:compound-governance-token,compound-governance-token,coingecko:compound-governance-token,COMP,Compound,risk_assets,643.8274175388118,3284155215.6859794,48,42.0,False
2021-04-30,2021-04,coingecko:chiliz,chiliz,coingecko:chiliz,CHZ,Chiliz,risk_assets,0.5604307458788453,3085555001.2541533,49,43.0,False
2021-04-30,2021-04,coingecko:elrond-erd-2,elrond-erd-2,coingecko:elrond-erd-2,EGLD,MultiversX,risk_assets,173.0387541064294,3078276850.551236,50,44.0,False
2021-04-30,2021-04,coingecko:nem,nem,coingecko:nem,XEM,NEM,risk_assets,0.3402637931764801,3062374138.248057,51,45.0,False
