date,supF
2022-12-01,1.1317661217681267
2022-12-02,1.0696966498890628
2022-12-03,1.0684711156431843
2022-12-04,1.0672939675802935
2022-12-05,1.0683798753649691
2022-12-06,1.0619615715621529
2022-12-07,1.0294901744515301
2022-12-08,1.0257466525696024
2022-12-09,1.0404242751820267
2022-12-10,1.0364312480148048
2022-12-11,1.0363348836715511
2022-12-12,1.035992415649731
2022-12-13,1.0047054422861936
2022-12-14,1.0375402545374093
2022-12-15,1.0374050053811812
2022-12-16,1.005494643142564
2022-12-17,0.9215426204728712
2022-12-18,0.922309708566293
2022-12-19,0.9219846537117193
2022-12-20,0.920630249924987
2022-12-21,0.9409080526804574
2022-12-22,0.9538669557701639
2022-12-23,0.9392201983281326
2022-12-24,0.9336262510125911
2022-12-25,0.9338658304502998
2022-12-26,0.9337737264422042
2022-12-27,0.9341819515792065
2022-12-28,0.9365165123167766
2022-12-29,0.9365912244733624
2022-12-30,0.9269702377329344
2022-12-31,0.9227513534279188
2023-01-01,0.9222675561697912
2023-01-02,0.9226326788047394
2023-01-03,0.9228866567452289
2023-01-04,0.9022120501633176
2023-01-05,0.903878458445074
2023-01-06,0.8869278802917094
2023-01-07,0.8586827353093859
2023-01-08,0.8585338568764083
2023-01-09,0.8594887352995695
2023-01-10,0.8508821643651716
2023-01-11,0.8511983105833933
2023-01-12,0.848033751188047
2023-01-13,0.927402710995975
2023-01-14,0.9875740000554104
2023-01-15,0.9953272806057389
2023-01-16,0.9945254348634818
2023-01-17,0.9920761780730665
2023-01-18,0.9900636130388449
2023-01-19,0.9763116081111479
2023-01-20,0.9565107536955545
2023-01-21,1.0245087779383142
2023-01-22,1.0252146991172868
2023-01-23,1.0244335891957583
2023-01-24,1.0161260403179333
2023-01-25,1.0165728247876893
2023-01-26,1.020357763746655
2023-01-27,1.01025642216592
2023-01-28,1.002728014334891
2023-01-29,1.0022700370009339
2023-01-30,1.00808997784255
2023-01-31,1.0111531855338598
2023-02-01,1.0087544282472796
2023-02-02,1.0187928646772002
2023-02-03,1.0251784771880246
2023-02-04,0.9988505424903591
2023-02-05,0.9978521533479424
2023-02-06,0.9946636010314068
2023-02-07,0.9909051243754956
2023-02-08,0.9974420549691597
2023-02-09,0.9972648789048779
2023-02-10,0.8575733557471132
2023-02-11,0.8658098781599588
2023-02-12,0.8672729577257334
2023-02-13,0.8666355775096345
2023-02-14,0.8626507110658821
2023-02-15,0.8784467972796137
2023-02-16,0.8341763802046553
2023-02-17,0.8385674707507338
2023-02-18,0.8192531672059886
2023-02-19,0.8194466966114823
2023-02-20,0.8161239156408
2023-02-21,0.8124269362060582
2023-02-22,0.8126316408938059
2023-02-23,0.8112339569088874
2023-02-24,0.8099882641636237
2023-02-25,0.8273890993150821
2023-02-26,0.8270088539762346
2023-02-27,0.8302309987240439
2023-02-28,0.7904727130157507
2023-03-01,0.77445675272796
2023-03-02,0.7796570502457509
2023-03-03,0.7701494346082106
2023-03-04,0.7268871338688557
2023-03-05,0.7266198902608959
2023-03-06,0.7270813895726264
2023-03-07,0.7257254996070687
2023-03-08,0.7170835089637373
2023-03-09,0.6994369842620312
2023-03-10,0.7075024785169678
2023-03-11,0.7079103381508427
2023-03-12,0.709115245506631
2023-03-13,0.7193818964873023
2023-03-14,0.7850923126024567
2023-03-15,0.7861398896784271
2023-03-16,0.7969021006635003
2023-03-17,0.8055655231813333
2023-03-18,1.080017278643149
2023-03-19,1.0752098494535522
2023-03-20,1.084742008153819
2023-03-21,1.0901666310288092
2023-03-22,1.0903412695962396
2023-03-23,1.0175581432024334
2023-03-24,1.1467502718620155
2023-03-25,1.2223757766428676
2023-03-26,1.2224572092806227
2023-03-27,1.226933522296642
2023-03-28,1.271278337119776
2023-03-29,1.2725146990020926
2023-03-30,1.2659218932162442
2023-03-31,1.2365843905014635
2023-04-01,1.2348781962054327
2023-04-02,1.2345366192513803
2023-04-03,1.2319140800877466
2023-04-04,1.2432982265347767
2023-04-05,1.2694334922968877
2023-04-06,1.262407249375301
2023-04-07,1.2593043132142092
2023-04-08,1.2601556645702572
2023-04-09,1.2600721127495187
2023-04-10,1.2629095346726014
2023-04-11,1.1889605036233946
2023-04-12,1.1815318757509279
2023-04-13,1.1709429641635094
2023-04-14,1.1588257179921395
2023-04-15,1.1532716132325032
2023-04-16,1.151594132075774
2023-04-17,1.1515583378637935
2023-04-18,1.2013528285784214
2023-04-19,1.2191918260676011
2023-04-20,1.2403030082838162
2023-04-21,1.2286822210633892
2023-04-22,1.2476255244957086
2023-04-23,1.2517338679704655
2023-04-24,1.2497939746069051
2023-04-25,1.2499181743602399
2023-04-26,1.2627890217104254
2023-04-27,1.2625961137717319
2023-04-28,1.2586045899230665
2023-04-29,1.2575782207139412
2023-04-30,1.2566814157087134
2023-05-01,1.2563791903943717
2023-05-02,1.2903472061402774
2023-05-03,1.36436770247736
2023-05-04,1.4006021571357332
2023-05-05,1.413204441563672
2023-05-06,1.4126501153065134
2023-05-07,1.405694047404319
2023-05-08,1.4026707370459413
2023-05-09,1.3979382173062886
2023-05-10,1.3973083462710425
2023-05-11,1.3720892419747903
2023-05-12,1.365844396183859
2023-05-13,1.372970647976926
2023-05-14,1.372707612227982
2023-05-15,1.3736096773222082
2023-05-16,1.375961180835284
2023-05-17,1.3752717630082236
2023-05-18,1.3652793370178453
2023-05-19,1.3912214649327534
2023-05-20,1.3918684412333688
2023-05-21,1.393174460491027
2023-05-22,1.3905645087029195
2023-05-23,1.3899374147932804
2023-05-24,1.3992782651988496
2023-05-25,1.4015491360062575
2023-05-26,1.398419739357948
2023-05-27,1.3793510414063213
2023-05-28,1.3802520627117125
2023-05-29,1.3884159659854498
2023-05-30,1.3839234065580337
2023-05-31,1.3756523886210468
2023-06-01,1.3725781617690676
2023-06-02,1.2767956416624187
2023-06-03,1.2400404424764853
2023-06-04,1.2388378359224126
2023-06-05,1.2390085174564087
2023-06-06,1.1738405637766511
2023-06-07,1.15517375518495
2023-06-08,1.1822307069624403
2023-06-09,1.1351212981225611
2023-06-10,1.1342761493966007
2023-06-11,1.1309251657093076
2023-06-12,1.131235967222664
2023-06-13,1.1308249263442252
2023-06-14,1.135003604985903
2023-06-15,1.0685054306957886
2023-06-16,1.0659281586196125
2023-06-17,1.12991820834415
2023-06-18,1.1306982375179957
2023-06-19,1.12975385800589
2023-06-20,1.1294216999372526
2023-06-21,1.0691447546061925
2023-06-22,1.0533640301100002
2023-06-23,1.0523717887513144
2023-06-24,1.0645703757053828
2023-06-25,1.0629547585290446
2023-06-26,1.0669979241238776
2023-06-27,1.0808952834784604
2023-06-28,1.0803296771167017
2023-06-29,1.0797762237316961
2023-06-30,1.0941506181086
2023-07-01,1.0933730912532325
2023-07-02,1.0936638227757984
2023-07-03,1.0998110599221347
2023-07-04,1.0993549014357074
2023-07-05,1.0949311759773994
2023-07-06,1.0989851648642057
2023-07-07,1.1108836640466866
2023-07-08,1.0910672552362857
2023-07-09,1.0941975034721636
2023-07-10,1.084580038254481
2023-07-11,1.0869340161920522
2023-07-12,1.0862578767832765
2023-07-13,0.8870190547126191
2023-07-14,0.9468177379174404
2023-07-15,0.9488223078533556
2023-07-16,0.9479589618251975
2023-07-17,0.9472459508863224
2023-07-18,0.9459457507051924
2023-07-19,0.9397893468359377
2023-07-20,0.9343090540116376
2023-07-21,0.9360020102358343
2023-07-22,0.9270982327187092
2023-07-23,0.9266425159490967
2023-07-24,0.928627219182675
2023-07-25,0.9595598852855598
2023-07-26,0.9580073039412708
2023-07-27,0.9593493142739102
2023-07-28,0.9540252107210391
2023-07-29,0.9332044628663243
2023-07-30,0.9333583150701272
2023-07-31,0.9326155252223568
2023-08-01,0.9335028679721276
2023-08-02,0.9002808678316156
2023-08-03,0.8986938050801782
2023-08-04,0.9000872257054432
2023-08-05,0.9090577019550509
2023-08-06,0.908754577632805
2023-08-07,0.9083221257037597
2023-08-08,0.9127246016268813
2023-08-09,0.8978468925515634
2023-08-10,0.8977725331410554
2023-08-11,0.8982509580868422
2023-08-12,0.9011210592624062
2023-08-13,0.9006453789658471
2023-08-14,0.9000671352917833
2023-08-15,0.8998533558135691
2023-08-16,0.9012779263680277
2023-08-17,0.9091705146891752
2023-08-18,0.9387398023742655
2023-08-19,0.9279552348336629
2023-08-20,0.928020427277621
2023-08-21,0.928352386458272
2023-08-22,0.9214190139387177
2023-08-23,0.9177809668971206
2023-08-24,0.925758104610106
2023-08-25,0.9208373325603022
2023-08-26,0.9280288655314709
2023-08-27,0.9276783201405557
2023-08-28,0.9279376748909398
2023-08-29,0.9229814602243022
2023-08-30,0.9949803977029327
2023-08-31,0.9793528992546772
2023-09-01,0.9307011355339577
2023-09-02,0.9459367054666611
2023-09-03,0.9460923532352933
2023-09-04,0.9464142895047502
2023-09-05,0.9467172635186106
2023-09-06,0.9465440596468292
2023-09-07,0.941284674625274
2023-09-08,0.9402500809867258
2023-09-09,0.9376488006070152
2023-09-10,0.9375373463490357
2023-09-11,0.9372089170312972
2023-09-12,0.906782887355431
2023-09-13,0.8925039132995997
2023-09-14,0.9015015613117388
2023-09-15,0.8968445840476472
2023-09-16,0.9059194544604492
2023-09-17,0.9057254951991456
2023-09-18,0.9055002469923336
2023-09-19,0.9070024872928626
2023-09-20,0.9019072359281985
2023-09-21,0.9039009960641888
2023-09-22,0.9115306993488757
2023-09-23,0.9103089882737809
2023-09-24,0.9102034724231384
2023-09-25,0.9087243296428732
2023-09-26,0.9163091580585636
2023-09-27,0.9161103320290493
2023-09-28,0.9113653377939341
2023-09-29,0.9234476495447164
2023-09-30,0.9208572312947726
2023-10-01,0.9210086318320544
2023-10-02,0.9261750203693841
2023-10-03,0.9432519530134882
2023-10-04,0.9136705988787865
2023-10-05,0.9164048919003402
2023-10-06,0.9218672289121873
2023-10-07,0.9222427479967314
2023-10-08,0.9222809009089199
2023-10-09,0.9219533103365817
2023-10-10,0.9229720831250711
2023-10-11,0.9002738336405586
2023-10-12,0.857021387206576
2023-10-13,0.8589958209840024
2023-10-14,0.8587368852292057
2023-10-15,0.8586056026250309
2023-10-16,0.8598955010585404
2023-10-17,0.8334540088972389
2023-10-18,0.8400736257252225
2023-10-19,0.8405314660822135
2023-10-20,0.8472400167785509
2023-10-21,0.9194703792904134
2023-10-22,0.9207693876935256
2023-10-23,0.9211798921921404
2023-10-24,1.1599230403332212
2023-10-25,1.1634753529831212
2023-10-26,1.1167401672980293
2023-10-27,1.1219390819108437
2023-10-28,1.0825462266146748
2023-10-29,1.0838245170369551
2023-10-30,1.0871755421815106
2023-10-31,1.1037373665908108
2023-11-01,1.1046208661329378
2023-11-02,1.124791443726039
2023-11-03,1.1266312243130483
2023-11-04,1.0811646607125645
2023-11-05,1.083401187453448
2023-11-06,1.0828741995907643
2023-11-07,1.086324163620315
2023-11-08,1.0997764351747126
2023-11-09,1.1058160623183808
2023-11-10,1.0948657392267045
2023-11-11,1.0930711705929341
2023-11-12,1.0914841871397947
2023-11-13,1.090854971723235
2023-11-14,1.0980543275336803
2023-11-15,1.0669136928104708
2023-11-16,1.0050860373867267
2023-11-17,0.9650268565039228
2023-11-18,0.9712650205635094
2023-11-19,0.9708199364032877
2023-11-20,0.9763488688292298
2023-11-21,0.970336837257964
2023-11-22,0.9474276646643719
2023-11-23,0.9137377183955564
2023-11-24,0.912502385293776
2023-11-25,0.9144926815921859
2023-11-26,0.9147330908709341
2023-11-27,0.9122018622058429
2023-11-28,0.9053901805614312
2023-11-29,0.9209269388524408
2023-11-30,0.922423876149117
2023-12-01,0.9326528642917066
2023-12-02,0.9511603547096792
2023-12-03,0.956588583026944
2023-12-04,0.9601695200163088
2023-12-05,0.8672181532363311
2023-12-06,0.9398373462715511
2023-12-07,0.9341091159495784
2023-12-08,0.9356550661006601
2023-12-09,0.9168328972718905
2023-12-10,0.9127431097124341
2023-12-11,0.9131142068144926
2023-12-12,0.9245343767770019
2023-12-13,0.9241165630410338
2023-12-14,0.9076723292226365
2023-12-15,0.9091774525719506
2023-12-16,0.8414640605018942
2023-12-17,0.8437661132448734
2023-12-18,0.8367779030359187
2023-12-19,0.8038416214148015
2023-12-20,0.8038999675333914
2023-12-21,0.9045049450900255
2023-12-22,0.9092784455200469
2023-12-23,0.9074216607131201
2023-12-24,0.9050631403536971
2023-12-25,0.8993190184791963
2023-12-26,0.9035301217640357
2023-12-27,0.8906388101341774
2023-12-28,0.9254852450815895
2023-12-29,0.9388483274003465
2023-12-30,0.9383787336732016
2023-12-31,0.9387208307774897
2024-01-01,0.939571823597321
2024-01-02,0.9537379789775765
2024-01-03,0.8863786223701478
2024-01-04,0.8597207648133183
2024-01-05,0.854309636771987
2024-01-06,0.8533357843889636
2024-01-07,0.8516608816351277
2024-01-08,0.8511143832471162
2024-01-09,0.8146566515813206
2024-01-10,0.7966654289355701
2024-01-11,0.7922503728131197
2024-01-12,0.780111321396259
2024-01-13,0.7497276087450783
2024-01-14,0.7499816157847056
2024-01-15,0.7416841587586083
2024-01-16,0.7413908074396417
2024-01-17,0.7240102344971266
2024-01-18,0.7249315585423081
2024-01-19,0.7360232104640767
2024-01-20,0.7336124521270124
2024-01-21,0.7338248824216304
2024-01-22,0.7327244640994726
2024-01-23,0.7192174146213083
2024-01-24,0.7174006662639658
2024-01-25,0.7173428537885126
2024-01-26,0.7210775200866975
2024-01-27,0.7395990074908806
2024-01-28,0.7415359594944744
2024-01-29,0.7407133769238803
2024-01-30,0.740238432073533
2024-01-31,0.7346158772867595
2024-02-01,0.7468522614284329
2024-02-02,0.7475736094628443
2024-02-03,0.7599141261913246
2024-02-04,0.7584808790974932
2024-02-05,0.7553006138228603
2024-02-06,0.7547895694907053
2024-02-07,0.7597302300060019
2024-02-08,0.7513017988163483
2024-02-09,0.7466813170428013
2024-02-10,0.7345423339013996
2024-02-11,0.7387232570399505
2024-02-12,0.742512113782723
2024-02-13,0.712579741180645
2024-02-14,0.7068603043433684
2024-02-15,0.7090835974795154
2024-02-16,0.7095316934097992
2024-02-17,0.7116618112530203
2024-02-18,0.7075470963365829
2024-02-19,0.7111076113426891
2024-02-20,0.710189430503414
2024-02-21,0.7218590620009634
2024-02-22,0.7277464274878287
2024-02-23,0.7578684652880956
2024-02-24,0.7426147618026698
2024-02-25,0.7486129675318188
2024-02-26,0.7495886228620715
2024-02-27,0.8143259040909876
2024-02-28,0.8161702922883745
2024-02-29,0.8246086359839723
2024-03-01,0.7911516602551916
2024-03-02,0.7963847150678594
2024-03-03,0.7929972746349017
2024-03-04,0.8014565276803083
2024-03-05,0.8593366808200191
2024-03-06,0.7735784245778248
2024-03-07,0.7969639156910232
2024-03-08,0.7969872762559208
2024-03-09,0.8120624345747645
2024-03-10,0.812633150246074
2024-03-11,0.8171915879492461
2024-03-12,0.828971624705437
2024-03-13,0.8431298022776372
2024-03-14,0.854823773335914
2024-03-15,0.8707535583235861
2024-03-16,0.8395125035132229
2024-03-17,0.8063488927328984
2024-03-18,0.8301364802785555
2024-03-19,0.8388455379798587
2024-03-20,0.9017273156966658
2024-03-21,0.8965082750827491
2024-03-22,0.8786888195201977
2024-03-23,0.8627294435592702
2024-03-24,0.8639134857536982
2024-03-25,0.8878168254426358
2024-03-26,0.9093312182650016
2024-03-27,0.9120129371587906
2024-03-28,0.9172515188730732
2024-03-29,0.9362303240479288
2024-03-30,0.9283560936071809
2024-03-31,0.9259965989915419
2024-04-01,0.9385125015502395
2024-04-02,0.9343549156186345
2024-04-03,0.865613330964421
2024-04-04,0.8679227788613029
2024-04-05,0.9469261493880383
2024-04-06,0.9729487324126795
2024-04-07,0.9807434247196967
2024-04-08,0.9841406669132925
2024-04-09,1.0185360852631002
2024-04-10,0.9581726897520025
2024-04-11,0.9518189698498324
2024-04-12,0.9290785837579205
2024-04-13,0.9221819402405376
2024-04-14,0.8970588940130101
2024-04-15,0.9105623719223735
2024-04-16,0.9104570218081824
2024-04-17,0.912331614548276
2024-04-18,0.8612918210393768
2024-04-19,0.8768278210564869
2024-04-20,0.88481893253526
2024-04-21,0.8937781193793719
2024-04-22,0.893460767049235
2024-04-23,0.8828564831510018
2024-04-24,0.9050247734363629
2024-04-25,0.8970719213146157
2024-04-26,0.9012099527846058
2024-04-27,0.9009797790414554
2024-04-28,0.8984176232287157
2024-04-29,0.8953695750938517
2024-04-30,0.9072159247044239
2024-05-01,0.875678706951371
2024-05-02,0.8351363959146567
2024-05-03,0.8353182313452262
2024-05-04,0.8817318608028003
2024-05-05,0.8893240080197925
2024-05-06,0.8899782409272675
2024-05-07,0.8943686969293925
2024-05-08,0.8910013823458396
2024-05-09,0.8846085595845536
2024-05-10,0.8812749476612057
2024-05-11,0.8487354139368499
2024-05-12,0.8486058574708567
2024-05-13,0.853193498084978
2024-05-14,0.8505217376116724
2024-05-15,0.8365372371430078
2024-05-16,0.9177336629173792
2024-05-17,0.9037618216630207
2024-05-18,0.9132988663112941
2024-05-19,0.9122203626593117
2024-05-20,0.9071733928428367
2024-05-21,0.9507973366168733
2024-05-22,0.9425483810840678
2024-05-23,0.9403475044221467
2024-05-24,0.9352395763717811
2024-05-25,0.9355633590774954
2024-05-26,0.9407750019905002
2024-05-27,0.9346774372750184
2024-05-28,0.9386491024623939
2024-05-29,0.940901318610002
2024-05-30,0.9435693950939414
2024-05-31,0.9787790781041958
2024-06-01,0.998859352173584
2024-06-02,1.0003275333808317
2024-06-03,1.000099024804732
2024-06-04,1.0284743945734383
2024-06-05,1.0512058021207844
2024-06-06,1.0436013881747763
2024-06-07,1.0358603899859702
2024-06-08,1.0787120808327533
2024-06-09,1.0783377966549488
2024-06-10,1.080546689718476
2024-06-11,1.0864937784065916
2024-06-12,1.0334794734671862
2024-06-13,1.0414025039457826
2024-06-14,1.0237246137574663
2024-06-15,1.0075925958372431
2024-06-16,1.0086037080666508
2024-06-17,1.0117267811977193
2024-06-18,1.0258454403147719
2024-06-19,0.99963283096031
2024-06-20,0.9985821525517965
2024-06-21,0.9976545723908863
2024-06-22,0.9893655968000372
2024-06-23,0.989913426967478
2024-06-24,0.982230689689188
2024-06-25,0.9669292390964136
2024-06-26,0.9793520997550403
2024-06-27,1.0039294918800439
2024-06-28,1.0155774789262522
2024-06-29,1.0225238885584755
2024-06-30,1.0261922383513213
2024-07-01,1.038579641181231
2024-07-02,1.0472498165433402
2024-07-03,1.029482902126708
2024-07-04,0.9405686977109954
2024-07-05,0.9256834470532906
2024-07-06,0.9055420491060259
2024-07-07,0.9156277659097815
2024-07-08,0.9002521445120601
2024-07-09,0.9056523375122797
2024-07-10,0.8996479727580137
2024-07-11,0.9084040314812882
2024-07-12,0.9101345130992583
2024-07-13,0.9098428784512664
2024-07-14,0.9180730700918728
2024-07-15,0.9282296828959243
2024-07-16,0.8398630520271306
2024-07-17,0.8398780799093536
2024-07-18,0.8396801783217471
2024-07-19,0.8420715093748655
2024-07-20,0.8124290528485523
2024-07-21,0.8155303461386505
2024-07-22,0.822750807721759
2024-07-23,0.8182317373286097
2024-07-24,0.8167963452605699
2024-07-25,0.8099692932293222
2024-07-26,0.8185185745584471
2024-07-27,0.8283467363657123
2024-07-28,0.8279383357006045
2024-07-29,0.8302555809237987
2024-07-30,0.8248765856329315
2024-07-31,0.8248664980785022
2024-08-01,0.7513279780896007
2024-08-02,0.7882485035054154
2024-08-03,0.733506741146476
2024-08-04,0.7276156221962623
2024-08-05,0.7079971978990104
2024-08-06,0.6662476663643777
2024-08-07,0.6852621923618466
2024-08-08,0.6772175043789854
2024-08-09,0.7184451324531332
2024-08-10,0.6173959452921931
2024-08-11,0.6177542260544214
2024-08-12,0.6024025497190061
2024-08-13,0.6089620578474838
2024-08-14,0.6078157674861586
2024-08-15,0.5534372603355274
2024-08-16,0.6148223443227867
2024-08-17,0.6384945545754084
2024-08-18,0.6420549118479112
2024-08-19,0.6354148004563278
2024-08-20,0.6323084468979409
2024-08-21,0.6318531050070684
2024-08-22,0.6233602009196575
2024-08-23,0.6202809084786687
2024-08-24,0.6852747276896217
2024-08-25,0.6857761396806226
2024-08-26,0.68603061362805
2024-08-27,0.6856396392938576
2024-08-28,0.6461737878591843
2024-08-29,0.6424534099427764
2024-08-30,0.6434764359213752
2024-08-31,0.6583783588056527
2024-09-01,0.6574190011606366
2024-09-02,0.6474302726149984
2024-09-03,0.6459220405875536
2024-09-04,0.6416194460771402
2024-09-05,0.6525430989760171
2024-09-06,0.5591033658059963
2024-09-07,0.555010630719694
2024-09-08,0.5559278763721783
2024-09-09,0.560160859480698
2024-09-10,0.5837336062844717
2024-09-11,0.5857243646344362
2024-09-12,0.5742603622890285
2024-09-13,0.5742922318460233
2024-09-14,0.6088657084166264
2024-09-15,0.6053753000651895
2024-09-16,0.5999655666887563
2024-09-17,0.5990581717558829
2024-09-18,0.5821785828164031
2024-09-19,0.5723453541469697
2024-09-20,0.5766288022791246
2024-09-21,0.5785296376867044
2024-09-22,0.5793244542222734
2024-09-23,0.5803486035642065
2024-09-24,0.5798402339884232
2024-09-25,0.5859849723809327
2024-09-26,0.5873860429338449
2024-09-27,0.6034373470609816
2024-09-28,0.594906164119247
2024-09-29,0.5952509246276939
2024-09-30,0.5934096118552912
2024-10-01,0.6282259887801275
2024-10-02,0.6190930895049249
2024-10-03,0.6174045887504716
2024-10-04,0.6062818283674928
2024-10-05,0.5955921103366466
2024-10-06,0.5952687966400604
2024-10-07,0.5994978720783158
2024-10-08,0.5897091066181565
2024-10-09,0.5967063237959552
2024-10-10,0.6209262026775765
2024-10-11,0.6195636189782164
2024-10-12,0.6307234847858058
2024-10-13,0.6344192526935029
2024-10-14,0.6321786595504512
2024-10-15,0.6237405354390901
2024-10-16,0.6454482999792193
2024-10-17,0.6474413849103285
2024-10-18,0.647588090991432
2024-10-19,0.6535037844484525
2024-10-20,0.6529696959022263
2024-10-21,0.6567631207785042
2024-10-22,0.6946080901796273
2024-10-23,0.6912245551721821
2024-10-24,0.6905138824566217
2024-10-25,0.7078174444468679
2024-10-26,0.7292943051862746
2024-10-27,0.731717131654063
2024-10-28,0.7371241269001265
2024-10-29,0.733146301415105
2024-10-30,0.7547910912594623
2024-10-31,0.7551424393224964
2024-11-01,0.7530054884217466
2024-11-02,0.7644110008607647
2024-11-03,0.763502671799785
2024-11-04,0.7595863191280527
2024-11-05,0.7407956266448713
2024-11-06,0.7509864035842045
2024-11-07,0.5720115969169401
2024-11-08,0.5432456757274583
2024-11-09,0.5372173527187387
2024-11-10,0.5380099230593532
2024-11-11,0.5609010566678384
2024-11-12,0.5731286050118397
2024-11-13,0.5797894643272814
2024-11-14,0.6103754519889905
2024-11-15,0.5954814091197763
2024-11-16,0.6974623191245164
2024-11-17,0.6940633386671016
2024-11-18,0.6887928935848169
2024-11-19,0.6855315401314521
2024-11-20,0.6852380126100165
2024-11-21,0.6732917106770501
2024-11-22,0.6863908497127074
2024-11-23,0.6852869152521126
2024-11-24,0.6766764687231963
2024-11-25,0.6783036100696982
2024-11-26,0.5839690389852261
2024-11-27,0.5775011254945808
2024-11-28,0.6685132383085398
2024-11-29,0.6655682201016697
2024-11-30,0.6765034292001348
2024-12-01,0.6693138102007486
2024-12-02,0.6745768114232004
2024-12-03,0.7017840525948846
2024-12-04,0.7004848480187238
2024-12-05,0.697842506634192
2024-12-06,0.684546689554166
2024-12-07,0.6885333421023906
2024-12-08,0.6886358326950688
2024-12-09,0.6967793619766188
2024-12-10,0.6823498171355898
2024-12-11,0.6769662954479484
2024-12-12,0.6667856168745759
2024-12-13,0.6659827773081239
2024-12-14,0.6555923617644683
2024-12-15,0.6552719865900524
2024-12-16,0.6750152025686639
2024-12-17,0.668463870457671
2024-12-18,0.6689963409773079
2024-12-19,0.7013495124051553
2024-12-20,0.6719632161912132
2024-12-21,0.6109870474391241
2024-12-22,0.6073741882114435
2024-12-23,0.5934165012932414
2024-12-24,0.595680278599134
2024-12-25,0.6195153954389223
2024-12-26,0.6239924496413736
2024-12-27,0.599720372660437
2024-12-28,0.5991318866644748
2024-12-29,0.6065223369027027
2024-12-30,0.5950896919156494
2024-12-31,0.5992989213403476
2025-01-01,0.6062985524323505
2025-01-02,0.612687182449166
2025-01-03,0.63089774392854
2025-01-04,0.6306898518536761
2025-01-05,0.6310861630381595
2025-01-06,0.6317014424611772
2025-01-07,0.6530311023013329
2025-01-08,0.6426020595449783
2025-01-09,0.6362929035701615
2025-01-10,0.6322974910126083
2025-01-11,0.6093056368898295
2025-01-12,0.6083586846592381
2025-01-13,0.6075325203441694
2025-01-14,0.6083664052223974
2025-01-15,0.6373181763065991
2025-01-16,0.6844353732675643
2025-01-17,0.68601155492225
2025-01-18,0.6924628575984658
2025-01-19,0.6945285946091654
2025-01-20,0.6735651415570004
2025-01-21,0.6798322476823314
2025-01-22,0.761996328818205
2025-01-23,0.7644934089476207
2025-01-24,0.7644878816584684
2025-01-25,0.7854156654566339
2025-01-26,0.7845113021748894
2025-01-27,0.770747975014238
2025-01-28,0.8035331606647254
2025-01-29,0.8026201820503429
2025-01-30,0.8146665857594705
2025-01-31,0.8192852033059579
2025-02-01,0.8445258303351586
2025-02-02,0.8327155287172122
2025-02-03,0.8132929048941983
2025-02-04,0.8528042107469683
2025-02-05,0.7866238282529373
2025-02-06,0.7385469491060341
2025-02-07,0.7377294021446137
2025-02-08,0.7476455084990158
2025-02-09,0.7473810544501029
2025-02-10,0.7470240055953299
2025-02-11,0.7484108428300201
2025-02-12,0.7428937319823713
2025-02-13,0.7326777392451501
2025-02-14,0.6781197229027925
2025-02-15,0.682720686159809
2025-02-16,0.6831500564547971
2025-02-17,0.6742387342320547
2025-02-18,0.6731674930565218
2025-02-19,0.6790706470625434
2025-02-20,0.689819129376696
2025-02-21,0.7278736731387532
2025-02-22,0.7266105380667787
2025-02-23,0.7292463381170442
2025-02-24,0.7272786117224485
2025-02-25,0.6916110558509521
2025-02-26,0.6483635926415707
2025-02-27,0.5718962273610113
2025-02-28,0.5832296242512981
2025-03-01,0.5855292931752901
2025-03-02,0.5959260166758643
2025-03-03,0.6514815725867837
2025-03-04,0.4824219255836036
2025-03-05,0.4685785254359359
2025-03-06,0.47690468646723294
2025-03-07,0.4967924389684841
2025-03-08,0.4666790517994918
2025-03-09,0.4637454082564626
2025-03-10,0.42576485813615267
2025-03-11,0.45646168273121696
2025-03-12,0.4781757984276038
2025-03-13,0.4677212031609797
2025-03-14,0.42723294162744424
2025-03-15,0.4356561514802858
2025-03-16,0.43800656338533994
2025-03-17,0.4252400657503151
2025-03-18,0.4429728845840867
2025-03-19,0.4365975654238262
2025-03-20,0.4497792160806247
2025-03-21,0.4384441513210271
2025-03-22,0.4407655895663327
2025-03-23,0.4392096345577934
2025-03-24,0.4547571201471809
2025-03-25,0.45469551448927836
2025-03-26,0.45518943676075474
2025-03-27,0.4632425612385446
2025-03-28,0.46545226492538005
2025-03-29,0.4507529901313004
2025-03-30,0.4385051837344144
2025-03-31,0.4366156314459963
2025-04-01,0.44710758525179617
2025-04-02,0.4700457748109866
2025-04-03,0.45521504118484957
2025-04-04,0.6190449787651159
2025-04-05,0.7515745517420687
2025-04-06,0.7484788515442986
2025-04-07,0.7033847136935016
2025-04-08,0.6489275153593312
2025-04-09,0.6922161753900534
2025-04-10,0.6810656510743116
2025-04-11,0.6835908982977119
2025-04-12,0.712617841778504
2025-04-13,0.7281508683465415
2025-04-14,0.7154165996496827
2025-04-15,0.7012834452945041
2025-04-16,0.6758247765143285
2025-04-17,0.7803847820371184
2025-04-18,0.7803407688931602
2025-04-19,0.7752702001330732
2025-04-20,0.7801059251848264
2025-04-21,0.7807129972379221
2025-04-22,0.761719459727036
2025-04-23,0.7213138696779325
2025-04-24,0.7298614068266575
2025-04-25,0.7290238792283863
2025-04-26,0.7285731925023845
2025-04-27,0.7282103654404335
2025-04-28,0.7210554973779024
2025-04-29,0.737120005176793
