date,supF
2022-12-06,1.2255435281468152
2022-12-07,1.240385607415164
2022-12-08,1.2112183399769394
2022-12-09,1.2272319779750065
2022-12-10,1.2192000494147428
2022-12-11,1.2199005553572024
2022-12-12,1.2184631869211524
2022-12-13,1.1848543951293335
2022-12-14,1.1897719131665385
2022-12-15,1.1746384227948061
2022-12-16,1.162650035463843
2022-12-17,1.042795973148094
2022-12-18,1.0490024048206754
2022-12-19,1.0473941642895863
2022-12-20,1.045198254153414
2022-12-21,1.0526116083827644
2022-12-22,1.0724597078684697
2022-12-23,1.088364307174248
2022-12-24,1.0846384560758233
2022-12-25,1.084411842774209
2022-12-26,1.0834826176829793
2022-12-27,1.0860829989993368
2022-12-28,1.0875056380300838
2022-12-29,1.0866284075198043
2022-12-30,1.0720162171057956
2022-12-31,1.0683726713102755
2023-01-01,1.0666387548228495
2023-01-02,1.0677930755835412
2023-01-03,1.0719542777755735
2023-01-04,1.0774641865721581
2023-01-05,1.1083652883626594
2023-01-06,1.1140716448168617
2023-01-07,1.092490414700268
2023-01-08,1.0904659535927606
2023-01-09,1.0982887869297397
2023-01-10,1.1252160763332502
2023-01-11,1.1256149480392943
2023-01-12,1.1304635979631565
2023-01-13,1.1213097167481914
2023-01-14,1.1417199375150318
2023-01-15,1.168947354287351
2023-01-16,1.1693336539563581
2023-01-17,1.1765241266170006
2023-01-18,1.1797590990616644
2023-01-19,1.1432855627673677
2023-01-20,1.1638054445329304
2023-01-21,1.1601393756539522
2023-01-22,1.1510324864807029
2023-01-23,1.150926152423612
2023-01-24,1.128794732517944
2023-01-25,1.123455273134252
2023-01-26,1.1384353604380897
2023-01-27,1.1303863347344374
2023-01-28,1.1208920772855446
2023-01-29,1.113879431915003
2023-01-30,1.1323485940749118
2023-01-31,1.1055029277293498
2023-02-01,1.1063866728939067
2023-02-02,1.1146536334530723
2023-02-03,1.1255796839966907
2023-02-04,1.0965138916073174
2023-02-05,1.0969934777620134
2023-02-06,1.087115343969433
2023-02-07,1.0885662901856665
2023-02-08,1.0940152774266
2023-02-09,1.0970064678867786
2023-02-10,1.0057939780431695
2023-02-11,1.030519742621842
2023-02-12,1.0366955456956026
2023-02-13,1.0303351359214132
2023-02-14,1.023163085697099
2023-02-15,1.0541693883122936
2023-02-16,1.015984360268451
2023-02-17,1.0156967672749309
2023-02-18,1.032896175827566
2023-02-19,1.0317587966202673
2023-02-20,1.0283335021171673
2023-02-21,1.0341591582626086
2023-02-22,1.032085957378881
2023-02-23,1.0282077460120649
2023-02-24,1.0250347206204509
2023-02-25,1.0199996358900936
2023-02-26,1.0161225091730768
2023-02-27,1.0282051666110648
2023-02-28,0.9951806102656471
2023-03-01,0.9673988886515295
2023-03-02,1.005131652589319
2023-03-03,1.0259353430715537
2023-03-04,0.9471594795294526
2023-03-05,0.9461086402548479
2023-03-06,0.9452114952922567
2023-03-07,0.944956470788764
2023-03-08,0.9725651071118588
2023-03-09,0.945857967750069
2023-03-10,0.9393194008249176
2023-03-11,0.9490489299288062
2023-03-12,0.9589766915776121
2023-03-13,0.9902845198348632
2023-03-14,1.0842116732421718
2023-03-15,1.0728710185887098
2023-03-16,1.0763505704573324
2023-03-17,1.0342814082319727
2023-03-18,1.2623867266811328
2023-03-19,1.2538497563759547
2023-03-20,1.2594744989359914
2023-03-21,1.2543281237757653
2023-03-22,1.2458487648871235
2023-03-23,1.167222819853246
2023-03-24,1.237589973881897
2023-03-25,1.29310398839124
2023-03-26,1.2916406815982067
2023-03-27,1.2991221500224899
2023-03-28,1.3104625281559568
2023-03-29,1.3652164447128265
2023-03-30,1.3659444158957896
2023-03-31,1.350295669360716
2023-04-01,1.3485121204178376
2023-04-02,1.3479533396466206
2023-04-03,1.3412797899030664
2023-04-04,1.3379198406653865
2023-04-05,1.3885090659150305
2023-04-06,1.3818295932912912
2023-04-07,1.3709096399943332
2023-04-08,1.370528212597124
2023-04-09,1.3663477097299541
2023-04-10,1.368045931860914
2023-04-11,1.3468921469716932
2023-04-12,1.3428457489646024
2023-04-13,1.3506077720858511
2023-04-14,1.3697429529949336
2023-04-15,1.3687916595883827
2023-04-16,1.3668051634086926
2023-04-17,1.372591283996823
2023-04-18,1.3842537170740676
2023-04-19,1.3967342386004686
2023-04-20,1.3688491458865952
2023-04-21,1.3764070677874656
2023-04-22,1.38847668790429
2023-04-23,1.3941151113656987
2023-04-24,1.3910514527553424
2023-04-25,1.3876316358164857
2023-04-26,1.4270342330676766
2023-04-27,1.4173813305133833
2023-04-28,1.4185948782833837
2023-04-29,1.4091377346101592
2023-04-30,1.4125628152582899
2023-05-01,1.4031736216373112
2023-05-02,1.4126031058320174
2023-05-03,1.5000424172883202
2023-05-04,1.5435001841229514
2023-05-05,1.5365631476491817
2023-05-06,1.5239864060957393
2023-05-07,1.498646723293764
2023-05-08,1.4926417966455532
2023-05-09,1.4875550593391742
2023-05-10,1.4920522465590966
2023-05-11,1.4729811204410723
2023-05-12,1.4630742010649533
2023-05-13,1.4618253449684464
2023-05-14,1.4584237597590117
2023-05-15,1.4590118487251882
2023-05-16,1.4596407628960293
2023-05-17,1.4758061858182443
2023-05-18,1.489133399709094
2023-05-19,1.501347404646693
2023-05-20,1.5074043984853063
2023-05-21,1.5085173442949478
2023-05-22,1.505056367980572
2023-05-23,1.5051708988718189
2023-05-24,1.54159013411792
2023-05-25,1.53130852283754
2023-05-26,1.5241612649054155
2023-05-27,1.506789037186378
2023-05-28,1.5070376046993532
2023-05-29,1.524663490764447
2023-05-30,1.5185062447456337
2023-05-31,1.5196931347225184
2023-06-01,1.5164913887753269
2023-06-02,1.4742246465341213
2023-06-03,1.4455155175293521
2023-06-04,1.4420504690515887
2023-06-05,1.441297214763109
2023-06-06,1.4052543879887984
2023-06-07,1.4243887110604647
2023-06-08,1.4112640530918028
2023-06-09,1.3573506314411503
2023-06-10,1.3525857813465552
2023-06-11,1.3332167426793178
2023-06-12,1.3331230167911592
2023-06-13,1.3356293299559765
2023-06-14,1.3371198690856192
2023-06-15,1.2180463445166394
2023-06-16,1.2243934940781553
2023-06-17,1.3133297056467754
2023-06-18,1.3153129133452943
2023-06-19,1.3135613937274004
2023-06-20,1.316488447170878
2023-06-21,1.2908689000388078
2023-06-22,1.33695658179795
2023-06-23,1.3364535469423173
2023-06-24,1.3547823214096537
2023-06-25,1.3502727556860443
2023-06-26,1.3583921341805392
2023-06-27,1.360305980036193
2023-06-28,1.3599850031621101
2023-06-29,1.3477100523707441
2023-06-30,1.3350440345457395
2023-07-01,1.3897260863850578
2023-07-02,1.3863359577677268
2023-07-03,1.4040412266713267
2023-07-04,1.3895683027788834
2023-07-05,1.3816022124414435
2023-07-06,1.391166649325654
2023-07-07,1.3970169635014766
2023-07-08,1.3820543715356375
2023-07-09,1.3868309906560659
2023-07-10,1.3679797897600994
2023-07-11,1.3075567588733532
2023-07-12,1.2916120599099798
2023-07-13,1.220326174532544
2023-07-14,1.240964077747136
2023-07-15,1.2441786880360237
2023-07-16,1.2397024456843422
2023-07-17,1.224771639415704
2023-07-18,1.242030590636003
2023-07-19,1.2334584599202385
2023-07-20,1.2343806060036255
2023-07-21,1.2194597493308394
2023-07-22,1.2201830704652483
2023-07-23,1.2154043842676547
2023-07-24,1.220507608692857
2023-07-25,1.2381720671483134
2023-07-26,1.2367983429588234
2023-07-27,1.2422560987669684
2023-07-28,1.243016992051506
2023-07-29,1.2369972552222677
2023-07-30,1.2381721039134097
2023-07-31,1.2332403785411636
2023-08-01,1.2329500336682362
2023-08-02,1.214133802260885
2023-08-03,1.2098327624291765
2023-08-04,1.2134121812984944
2023-08-05,1.2237175773603093
2023-08-06,1.224650871455063
2023-08-07,1.2230685722684067
2023-08-08,1.2405788436553802
2023-08-09,1.2527432987111633
2023-08-10,1.2653031418021812
2023-08-11,1.2668252933981736
2023-08-12,1.267594337117509
2023-08-13,1.267009525042781
2023-08-14,1.26546939609279
2023-08-15,1.2654582105739507
2023-08-16,1.2686802645173283
2023-08-17,1.2686308224273686
2023-08-18,1.2698085857510109
2023-08-19,1.2596546504261847
2023-08-20,1.2610873897607517
2023-08-21,1.2642603579312417
2023-08-22,1.2663846741699973
2023-08-23,1.2376285518677477
2023-08-24,1.2552173205288972
2023-08-25,1.2628134211864703
2023-08-26,1.2636104181009116
2023-08-27,1.2614043978382117
2023-08-28,1.263636156600911
2023-08-29,1.2586452537486867
2023-08-30,1.257676128810181
2023-08-31,1.2360346312404809
2023-09-01,1.2223892808922243
2023-09-02,1.239571254933764
2023-09-03,1.240958016771645
2023-09-04,1.240716951665222
2023-09-05,1.2406226555210944
2023-09-06,1.2384532495751215
2023-09-07,1.2452291359257768
2023-09-08,1.2463793600434907
2023-09-09,1.2380716741741826
2023-09-10,1.237594233913051
2023-09-11,1.2333420720695567
2023-09-12,1.234907631595132
2023-09-13,1.261126445680214
2023-09-14,1.2620848492528969
2023-09-15,1.2608600700631192
2023-09-16,1.3004146025969443
2023-09-17,1.298852862413992
2023-09-18,1.2960590417986944
2023-09-19,1.3041733236018156
2023-09-20,1.304759386781827
2023-09-21,1.309668319541412
2023-09-22,1.3084208884236883
2023-09-23,1.315055086137552
2023-09-24,1.314944186296302
2023-09-25,1.3121923808462634
2023-09-26,1.3174045849788485
2023-09-27,1.3228880122012514
2023-09-28,1.3216794594260626
2023-09-29,1.317433823216919
2023-09-30,1.3209589766597412
2023-10-01,1.3214817508115744
2023-10-02,1.335581798989643
2023-10-03,1.3639463280278
2023-10-04,1.3434637751137641
2023-10-05,1.3336815309667174
2023-10-06,1.3350463602058582
2023-10-07,1.3356237059833482
2023-10-08,1.3328819455388108
2023-10-09,1.3324478438359157
2023-10-10,1.3192706104729741
2023-10-11,1.3075426453713304
2023-10-12,1.2891021208666666
2023-10-13,1.29375363041245
2023-10-14,1.3428855812694442
2023-10-15,1.3433426316487451
2023-10-16,1.3438078318038345
2023-10-17,1.3399732890307736
2023-10-18,1.3492215977049025
2023-10-19,1.3577106271876864
2023-10-20,1.356935981892562
2023-10-21,1.4224816683015202
2023-10-22,1.4279956208358244
2023-10-23,1.4356002774385648
2023-10-24,1.5474960343087154
2023-10-25,1.5475874978090596
2023-10-26,1.5526800593900592
2023-10-27,1.6170225659732655
2023-10-28,1.5766812547319653
2023-10-29,1.5756876313753607
2023-10-30,1.5798880305476486
2023-10-31,1.5923113833016382
2023-11-01,1.5927959149881419
2023-11-02,1.5927508201212117
2023-11-03,1.5687802561373994
2023-11-04,1.5678328049120835
2023-11-05,1.5726552344658338
2023-11-06,1.580019020948748
2023-11-07,1.5790782974296314
2023-11-08,1.571015469430133
2023-11-09,1.5792232633040055
2023-11-10,1.6716515710855255
2023-11-11,1.7383656802701908
2023-11-12,1.7329340100238655
2023-11-13,1.7311350490521065
2023-11-14,1.7309282780862678
2023-11-15,1.8092431814604264
2023-11-16,1.8083661515488347
2023-11-17,1.7676539896368837
2023-11-18,1.7641848613084499
2023-11-19,1.7643529175608874
2023-11-20,1.7741314306745473
2023-11-21,1.7737941270039945
2023-11-22,1.7282502111426332
2023-11-23,1.7088740889487641
2023-11-24,1.708179930275766
2023-11-25,1.7095676313562351
2023-11-26,1.7097877099539662
2023-11-27,1.705417044585524
2023-11-28,1.6886807550887832
2023-11-29,1.6882561655043262
2023-11-30,1.6877828536432136
2023-12-01,1.6730166178141048
2023-12-02,1.6753376541576788
2023-12-03,1.6903506441761411
2023-12-04,1.6956560100338136
2023-12-05,1.6848486134750331
2023-12-06,1.7000625868503667
2023-12-07,1.6539891590981795
2023-12-08,1.6192754009137889
2023-12-09,1.6198704368616479
2023-12-10,1.6161952596756313
2023-12-11,1.6182143687151038
2023-12-12,1.6612824260289505
2023-12-13,1.6498097080857976
2023-12-14,1.6362291719643276
2023-12-15,1.6449735824185923
2023-12-16,1.565067145435494
2023-12-17,1.5664304833799227
2023-12-18,1.5600829687830695
2023-12-19,1.555891491989721
2023-12-20,1.5569456259483632
2023-12-21,1.6157205163492008
2023-12-22,1.6144226432273605
2023-12-23,1.6269407648236043
2023-12-24,1.6236467286183696
2023-12-25,1.6151405914339547
2023-12-26,1.6162471709406354
2023-12-27,1.6166266240722469
2023-12-28,1.6859904708414504
2023-12-29,1.6854150007139126
2023-12-30,1.683514634280424
2023-12-31,1.6818370150548905
2024-01-01,1.6797654263583939
2024-01-02,1.6927754499660672
2024-01-03,1.7019115367106745
2024-01-04,1.6522307318307632
2024-01-05,1.6701441051521506
2024-01-06,1.6677905855671173
2024-01-07,1.6622456593163049
2024-01-08,1.6583029361809722
2024-01-09,1.5976882598137339
2024-01-10,1.6014992800138947
2024-01-11,1.5430281726141444
2024-01-12,1.5467494768987047
2024-01-13,1.547515522053174
2024-01-14,1.5573074085011123
2024-01-15,1.5381503802707586
2024-01-16,1.5421914169426505
2024-01-17,1.537603416799886
2024-01-18,1.5317223376599236
2024-01-19,1.5475815681481455
2024-01-20,1.551297164483591
2024-01-21,1.547521643943875
2024-01-22,1.5446052201682912
2024-01-23,1.539619734367071
2024-01-24,1.5619326421264992
2024-01-25,1.5642177865480777
2024-01-26,1.5707556308856059
2024-01-27,1.600366236430836
2024-01-28,1.6002389391925123
2024-01-29,1.598001765388502
2024-01-30,1.589789412299477
2024-01-31,1.6177102041324902
2024-02-01,1.6037500850448414
2024-02-02,1.6049693163310712
2024-02-03,1.6152620340289945
2024-02-04,1.6129005360290172
2024-02-05,1.611471462740947
2024-02-06,1.6134010287848175
2024-02-07,1.6274786260018792
2024-02-08,1.6214509617864825
2024-02-09,1.62064955085312
2024-02-10,1.607687443794867
2024-02-11,1.6098344418971129
2024-02-12,1.6109073171160428
2024-02-13,1.5883511764741562
2024-02-14,1.6147755380625817
2024-02-15,1.5860552432539112
2024-02-16,1.5886731966683407
2024-02-17,1.58715925921268
2024-02-18,1.5839567819308211
2024-02-19,1.6001448261130267
2024-02-20,1.60762489326467
2024-02-21,1.6411253128863479
2024-02-22,1.636840940852865
2024-02-23,1.6833436475652277
2024-02-24,1.657578801810548
2024-02-25,1.6693429801921766
2024-02-26,1.6891378132163208
2024-02-27,1.7129944932841126
2024-02-28,1.7149606642069128
2024-02-29,1.7293009045929653
2024-03-01,1.7136179171701564
2024-03-02,1.7128838735363698
2024-03-03,1.7108261170827281
2024-03-04,1.721037657560145
2024-03-05,1.7988537304308072
2024-03-06,1.7965308941244262
2024-03-07,1.8436856552474399
2024-03-08,1.8471602072929114
2024-03-09,1.8694763508736536
2024-03-10,1.8720294728964548
2024-03-11,1.8680477032202487
2024-03-12,1.9132319220069092
2024-03-13,1.9539264619510057
2024-03-14,1.9666323485985875
2024-03-15,1.9677989303402565
2024-03-16,1.9163797595118144
2024-03-17,1.8822435557685275
2024-03-18,1.9008253089891933
2024-03-19,1.9255268195186082
2024-03-20,2.004139160003083
2024-03-21,1.9379847800759222
2024-03-22,1.9333386116336968
2024-03-23,1.9237469167287504
2024-03-24,1.9224987714494126
2024-03-25,1.9417479022174795
2024-03-26,1.9569465313997074
2024-03-27,1.9602478492082627
2024-03-28,1.9627936353017676
2024-03-29,1.9956441002972198
2024-03-30,1.9871323583962204
2024-03-31,1.9863731933231914
2024-04-01,2.0074398852085618
2024-04-02,1.965776466370168
2024-04-03,1.8596856677452862
2024-04-04,1.8615028568699195
2024-04-05,1.912702546828747
2024-04-06,1.9185751304628607
2024-04-07,1.923797500232062
2024-04-08,1.9399741848522234
2024-04-09,2.0382001394372384
2024-04-10,1.9791447525583061
2024-04-11,2.01231640174145
2024-04-12,2.007653454700857
2024-04-13,1.984694334700545
2024-04-14,1.9460118231693702
2024-04-15,1.9708110947272182
2024-04-16,1.9667907655829167
2024-04-17,1.9626389317731212
2024-04-18,1.9302059712813162
2024-04-19,1.9683317339347557
2024-04-20,2.0031303692824687
2024-04-21,2.0202232650581977
2024-04-22,2.0187213496274197
2024-04-23,2.0107594003588645
2024-04-24,2.054053422295749
2024-04-25,2.0494884842275853
2024-04-26,2.062836755989789
2024-04-27,2.077028802207985
2024-04-28,2.097931655378378
2024-04-29,2.0990433228598997
2024-04-30,2.080583682703228
2024-05-01,2.0203004604071766
2024-05-02,2.0053430751740167
2024-05-03,2.0223798694575863
2024-05-04,2.008449532892937
2024-05-05,2.0106959578942263
2024-05-06,2.0137814490349633
2024-05-07,2.0211061054776174
2024-05-08,2.0181093087920416
2024-05-09,2.013225973900973
2024-05-10,2.0177714865554823
2024-05-11,1.951587542448088
2024-05-12,1.9518489666379621
2024-05-13,1.9544513506025056
2024-05-14,1.944351127265361
2024-05-15,1.9407291558679136
2024-05-16,1.9388700451758836
2024-05-17,1.9063709152181676
2024-05-18,1.980078464176571
2024-05-19,1.9849159352871912
2024-05-20,1.9763747105097182
2024-05-21,1.9927582312827024
2024-05-22,2.002439207331937
2024-05-23,2.003427220285265
2024-05-24,2.014239932624275
2024-05-25,2.0061291517780977
2024-05-26,2.009137584649899
2024-05-27,2.020140197673314
2024-05-28,2.0268179442999816
2024-05-29,2.0201246004371463
2024-05-30,2.0224706454634513
2024-05-31,2.0329382088286003
2024-06-01,2.0335690968963176
2024-06-02,2.0412848103518835
2024-06-03,2.036144901261101
2024-06-04,2.0315895228264624
2024-06-05,2.0263198567770746
2024-06-06,2.032239690684832
2024-06-07,2.0118696630523325
2024-06-08,2.048306412151788
2024-06-09,2.048725637346243
2024-06-10,2.052266893861317
2024-06-11,2.059888364211213
2024-06-12,2.05012257368601
2024-06-13,2.049789162145906
2024-06-14,2.0702034360095114
2024-06-15,2.0718198695681456
2024-06-16,2.084511411840132
2024-06-17,2.092482406836662
2024-06-18,2.1442672121748885
2024-06-19,2.135729395136555
2024-06-20,2.1450374633508327
2024-06-21,2.1386194533964478
2024-06-22,2.142666431718338
2024-06-23,2.1391993821814697
2024-06-24,2.127923922985195
2024-06-25,2.1059468598466418
2024-06-26,2.1045046789782194
2024-06-27,2.1104551045039335
2024-06-28,2.1327247759062873
2024-06-29,2.1201213117689304
2024-06-30,2.120195750382965
2024-07-01,2.128682247807694
2024-07-02,2.1323267801292984
2024-07-03,2.1378745586167707
2024-07-04,2.0805187073560845
2024-07-05,2.05308703847442
2024-07-06,2.068070816312948
2024-07-07,2.080601711075785
2024-07-08,2.060240176456759
2024-07-09,2.0573976355733117
2024-07-10,2.0573907283359967
2024-07-11,2.0563503599869835
2024-07-12,2.0918418540097847
2024-07-13,2.0918045755156403
2024-07-14,2.0978390724047222
2024-07-15,2.1078401901573405
2024-07-16,2.034091991244535
2024-07-17,2.021587539120237
2024-07-18,2.062451434186049
2024-07-19,2.0773920922899745
2024-07-20,2.080636766337446
2024-07-21,2.0825319309287664
2024-07-22,2.0851572903115474
2024-07-23,2.1202700103871015
2024-07-24,2.119386777300466
2024-07-25,2.1290598423927847
2024-07-26,2.0935778406198007
2024-07-27,2.0928858889674364
2024-07-28,2.0888093440945505
2024-07-29,2.091975131694815
2024-07-30,2.0908902178335347
2024-07-31,2.0978252862507607
2024-08-01,2.1557739663935966
2024-08-02,2.191716788655582
2024-08-03,2.157065233500496
2024-08-04,2.142459539147055
2024-08-05,2.1062126863079285
2024-08-06,2.0059907240887345
2024-08-07,1.9938086829873718
2024-08-08,1.9255492029676742
2024-08-09,1.9002047631533612
2024-08-10,1.7667573927541218
2024-08-11,1.7683901440617593
2024-08-12,1.759638203825671
2024-08-13,1.820365248128573
2024-08-14,1.909346077341864
2024-08-15,1.8889531420528018
2024-08-16,1.989330559199891
2024-08-17,1.990033057041092
2024-08-18,1.9930777459144977
2024-08-19,1.9926482640323249
2024-08-20,2.0016804411100835
2024-08-21,2.0042688477159443
2024-08-22,1.9828807544972638
2024-08-23,2.0025176400302453
2024-08-24,2.0034246121557633
2024-08-25,2.0040605925687367
2024-08-26,2.0007848857626027
2024-08-27,1.9818925816929571
2024-08-28,2.009354862625357
2024-08-29,2.024206402244136
2024-08-30,2.017824586139306
2024-08-31,2.03942094639418
2024-09-01,2.0374568972017904
2024-09-02,2.024665962049091
2024-09-03,2.02688738646471
2024-09-04,2.04745688596999
2024-09-05,2.0441271799761997
2024-09-06,1.9583305708461733
2024-09-07,1.9197205119294
2024-09-08,1.9272326702489233
2024-09-09,1.930875744297272
2024-09-10,1.9327064794627908
2024-09-11,1.9321012029611604
2024-09-12,2.0025557016151323
2024-09-13,1.9975433332134052
2024-09-14,2.0001653152547076
2024-09-15,1.9969787042016884
2024-09-16,1.982337114046847
2024-09-17,1.981038898970718
2024-09-18,1.97573550104712
2024-09-19,1.9760118927446313
2024-09-20,2.004544438279309
2024-09-21,2.0523668834121414
2024-09-22,2.059416130709182
2024-09-23,2.054929071440016
2024-09-24,2.0647102125377517
2024-09-25,2.062225989077367
2024-09-26,2.054964615275581
2024-09-27,2.062830079964914
2024-09-28,2.04040324282046
2024-09-29,2.03761586914948
2024-09-30,2.035042600348805
2024-10-01,2.032188226590044
2024-10-02,1.9718431566721228
2024-10-03,1.9605200708703145
2024-10-04,1.959459562261708
2024-10-05,1.9578735391205024
2024-10-06,1.9577792295701468
2024-10-07,1.9612004898780766
2024-10-08,1.9692334978417545
2024-10-09,1.9920117516622808
2024-10-10,2.0370884854959224
2024-10-11,2.0400969743165818
2024-10-12,2.0498591961961354
2024-10-13,2.0548254407892106
2024-10-14,2.053598052908829
2024-10-15,2.012996701032617
2024-10-16,2.044298649955696
2024-10-17,2.0430646249882947
2024-10-18,2.0383934920757816
2024-10-19,2.0380591386793503
2024-10-20,2.03873764570472
2024-10-21,2.052361435183009
2024-10-22,2.0619479516484707
2024-10-23,2.0366719329092686
2024-10-24,2.0168639766154848
2024-10-25,2.0155104841699063
2024-10-26,2.0509006823162172
2024-10-27,2.056848845560541
2024-10-28,2.0602583106207164
2024-10-29,2.067028870845743
2024-10-30,2.064328441211355
2024-10-31,2.101396396263192
2024-11-01,2.0698751131159083
2024-11-02,2.0802453694739738
2024-11-03,2.077595832014128
2024-11-04,2.0724091884342464
2024-11-05,2.049958793072837
2024-11-06,2.0500487082518197
2024-11-07,1.7118898384323045
2024-11-08,1.70529227272232
2024-11-09,1.679628485268563
2024-11-10,1.7015728365965557
2024-11-11,1.709250213540822
2024-11-12,1.6493743351450263
2024-11-13,1.6542674881390362
2024-11-14,1.666821546822883
2024-11-15,1.606021001209302
2024-11-16,1.7214914534305346
2024-11-17,1.7275655477805183
2024-11-18,1.7193560307909053
2024-11-19,1.7401763353637756
2024-11-20,1.753594425019089
2024-11-21,1.7503078976556379
2024-11-22,1.8244262827125959
2024-11-23,1.7910725376636798
2024-11-24,1.800339117754017
2024-11-25,1.7957826887371846
2024-11-26,1.7732031441118017
2024-11-27,1.7813070151814638
2024-11-28,2.044836914850233
2024-11-29,2.031155871809575
2024-11-30,2.032261166070046
2024-12-01,2.0479351383158813
2024-12-02,2.048493207855018
2024-12-03,2.106902161372688
2024-12-04,2.110188566782644
2024-12-05,2.039339596588802
2024-12-06,2.02747217063472
2024-12-07,1.9655315126473476
2024-12-08,1.9648612220427732
2024-12-09,1.9657658166050658
2024-12-10,1.8657606028034948
2024-12-11,1.8369057893313923
2024-12-12,1.781416701911662
2024-12-13,1.7855916944597396
2024-12-14,1.786222782248646
2024-12-15,1.7812237059455345
2024-12-16,1.7929340630730703
2024-12-17,1.8053587600231689
2024-12-18,1.8052163931229268
2024-12-19,1.7889737539197144
2024-12-20,1.885332668848893
2024-12-21,1.8425751792899756
2024-12-22,1.8246972113704127
2024-12-23,1.816796735675362
2024-12-24,1.7706594077198654
2024-12-25,1.7724363377302275
2024-12-26,1.7727107020617032
2024-12-27,1.7284072684886052
2024-12-28,1.743044913104874
2024-12-29,1.7523717234332001
2024-12-30,1.7457508726500894
2024-12-31,1.7650956511417755
2025-01-01,1.76650296004409
2025-01-02,1.7694990934212116
2025-01-03,1.8006272847105584
2025-01-04,1.7703848014871602
2025-01-05,1.7768683303187702
2025-01-06,1.773975757643307
2025-01-07,1.7751231876616285
2025-01-08,1.6399984908048668
2025-01-09,1.6414609778349207
2025-01-10,1.6488121234787807
2025-01-11,1.7357642954412198
2025-01-12,1.737961826957927
2025-01-13,1.7355877221939209
2025-01-14,1.7320500910830456
2025-01-15,1.762739633466119
2025-01-16,1.7333585199112538
2025-01-17,1.6871617743560305
2025-01-18,1.6496656522171065
2025-01-19,1.6269956537942434
2025-01-20,1.6145710339863868
2025-01-21,1.6246894493240238
2025-01-22,1.6341888728955813
2025-01-23,1.699361585041743
2025-01-24,1.686557926967718
2025-01-25,1.6651078859187392
2025-01-26,1.6661769464306513
2025-01-27,1.6550012504215952
2025-01-28,1.7310191633999819
2025-01-29,1.7924701084108219
2025-01-30,1.800555082109086
2025-01-31,1.8391475648131317
2025-02-01,1.8272606791030064
2025-02-02,1.8027390745503156
2025-02-03,1.7697983095397651
2025-02-04,1.8199159308347497
2025-02-05,1.8472457698646565
2025-02-06,1.8669512877563756
2025-02-07,1.8744513754499201
2025-02-08,1.864291555488631
2025-02-09,1.8655734629932539
2025-02-10,1.8647232715131952
2025-02-11,1.8754964245171666
2025-02-12,1.8678408988328892
2025-02-13,1.8659437261125909
2025-02-14,1.8523669670968292
2025-02-15,1.8460818881719283
2025-02-16,1.8420064326564216
2025-02-17,1.8381923565150466
2025-02-18,1.842037776396818
2025-02-19,1.8517376362974634
2025-02-20,1.857468035680921
2025-02-21,1.8830852529296123
2025-02-22,1.887961481658505
2025-02-23,1.9014398509184627
2025-02-24,1.9089347883982217
2025-02-25,1.7920085685121923
2025-02-26,1.8230928149417747
2025-02-27,1.760555278498582
2025-02-28,1.8348039455213059
2025-03-01,1.9894721580423558
2025-03-02,1.9861921004080139
2025-03-03,2.0243611212008266
2025-03-04,1.6358675318258076
2025-03-05,1.6266546984978572
2025-03-06,1.624486279240701
2025-03-07,1.6836925804854934
2025-03-08,1.6797949560595762
2025-03-09,1.6892769818888838
2025-03-10,1.6623485743287096
2025-03-11,1.5992078028507724
2025-03-12,1.6343031705877427
2025-03-13,1.607890099081065
2025-03-14,1.58735443775044
2025-03-15,1.5948197761010336
2025-03-16,1.5981532026790999
2025-03-17,1.5909240881509328
2025-03-18,1.6047478042087375
2025-03-19,1.6742649288036602
2025-03-20,1.6086600722836057
2025-03-21,1.611228708940732
2025-03-22,1.6326442061502975
2025-03-23,1.6346831012172132
2025-03-24,1.6385630100267958
2025-03-25,1.6246531082192066
2025-03-26,1.662179195085703
2025-03-27,1.65586322545058
2025-03-28,1.6552247731859655
2025-03-29,1.6005682139712574
2025-03-30,1.5908325507638335
2025-03-31,1.58798991069201
2025-04-01,1.6168473375015968
2025-04-02,1.6082750638226728
2025-04-03,1.6207088533041327
2025-04-04,1.9842134418525372
2025-04-05,2.332311473446284
2025-04-06,2.329964870871794
2025-04-07,2.288451065412752
2025-04-08,2.3758813120533726
2025-04-09,2.4469913712087235
2025-04-10,2.402976682475952
2025-04-11,2.300655473738239
2025-04-12,2.2888652185069325
2025-04-13,2.3023885225035894
2025-04-14,2.2940515745884476
2025-04-15,2.2882577195558427
2025-04-16,2.244035581348576
2025-04-17,2.4441459286434957
2025-04-18,2.431461967374379
2025-04-19,2.432668721450444
2025-04-20,2.4369680901491777
2025-04-21,2.4320822628946144
2025-04-22,2.4203537276534077
2025-04-23,2.2018519520436732
2025-04-24,2.1989316610407674
2025-04-25,2.3019016051823096
2025-04-26,2.316700129561948
2025-04-27,2.3226242966758686
2025-04-28,2.3175481809684135
2025-04-29,2.318696828594069
2025-04-30,2.317912039602255
2025-05-01,2.3214090964236096
2025-05-02,2.27344646198971
2025-05-03,
2025-05-04,
2025-05-05,
2025-05-06,
2025-05-07,
2025-05-08,
2025-05-09,
2025-05-10,
2025-05-11,
2025-05-12,
2025-05-13,
2025-05-14,
2025-05-15,
2025-05-16,
2025-05-17,
2025-05-18,
2025-05-19,
2025-05-20,
2025-05-21,
2025-05-22,
