source,snapshot_date,month,asset_key,token_id,coingecko_id,symbol,asset_name,price_usd,market_cap_usd,source_rank_full_market,rank_full_market,is_partial_month
defillama_monthly_universe,2021-04-30,2021-04,coingecko:funfair,funfair,coingecko:funfair,FUN,FUNToken,0.0320000074933066,328597831.1799933,182,182,False
defillama_monthly_universe,2021-04-30,2021-04,coingecko:unfederalreserve,unfederalreserve,coingecko:unfederalreserve,ERSDL,Residual Token,1.019508849881165,327978541.50958484,183,183,False
defillama_monthly_universe,2021-04-30,2021-04,coingecko:steem,steem,coingecko:steem,STEEM,Steem,0.8385874685273587,322968341.8397008,184,184,False
defillama_monthly_universe,2021-04-30,2021-04,coingecko:akash-network,akash-network,coingecko:akash-network,AKT,Akash Network,5.476287916877802,317248672.63111144,185,185,False
defillama_monthly_universe,2021-04-30,2021-04,coingecko:syscoin,syscoin,coingecko:syscoin,SYS,Syscoin,0.519039046854763,317234285.6943784,186,186,False
defillama_monthly_universe,2021-04-30,2021-04,coingecko:rocket-pool,rocket-pool,coingecko:rocket-pool,RPL,Rocket Pool,19.44750263495775,315232261.5502066,187,187,False
defillama_monthly_universe,2021-04-30,2021-04,coingecko:ark,ark,coingecko:ark,ARK,ARK,2.0048305880395363,314359359.2255455,188,188,False
defillama_monthly_universe,2021-04-30,2021-04,coingecko:seth,seth,coingecko:seth,SETH,sETH,2794.717072660501,309134651.19074386,189,189,False
defillama_monthly_universe,2021-04-30,2021-04,coingecko:orbs,orbs,coingecko:orbs,ORBS,Orbs,0.133389755940439,308382842.6467208,190,190,False
defillama_monthly_universe,2021-04-30,2021-04,coingecko:polymath,polymath,coingecko:polymath,POLY,Polymath,0.3743586431898068,307977612.8680149,191,191,False
defillama_monthly_universe,2021-04-30,2021-04,coingecko:wanchain,wanchain,coingecko:wanchain,WAN,Wanchain,1.7277148856053792,307432586.29895455,192,192,False
defillama_monthly_universe,2021-04-30,2021-04,coingecko:haven,haven,coingecko:haven,XHV,Haven,20.18612934234238,302704045.1881569,193,193,False
defillama_monthly_universe,2021-04-30,2021-04,coingecko:anchor-protocol,anchor-protocol,coingecko:anchor-protocol,ANC,Anchor Protocol,5.346277830111211,301757704.72577083,194,194,False
defillama_monthly_universe,2021-04-30,2021-04,coingecko:kava,kava,coingecko:kava,KAVA,Kava,5.025570069675674,301312729.78259623,195,195,False
defillama_monthly_universe,2021-04-30,2021-04,coingecko:ampleforth-governance-token,ampleforth-governance-token,coingecko:ampleforth-governance-token,FORTH,Ampleforth Governance,37.12487873741837,299472872.4084367,196,196,False
defillama_monthly_universe,2021-04-30,2021-04,coingecko:bitshares,bitshares,coingecko:bitshares,BTS,BitShares,0.1104634119200058,299377496.19640976,197,197,False
defillama_monthly_universe,2021-04-30,2021-04,coingecko:metadium,metadium,coingecko:metadium,META,Metadium,0.191944042305827,287436938.05925155,198,198,False
defillama_monthly_universe,2021-04-30,2021-04,coingecko:safepal,safepal,coingecko:safepal,SFP,SafePal,2.5799992251629305,285868741.91409093,199,199,False
defillama_monthly_universe,2021-04-30,2021-04,coingecko:keep-network,keep-network,coingecko:keep-network,KEEP,Keep Network,0.6647587552961578,283887478.20385736,200,200,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:bitcoin,bitcoin,coingecko:bitcoin,BTC,Bitcoin,35714.75202018067,668664301773.5417,1,1,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:ethereum,ethereum,coingecko:ethereum,ETH,Ethereum,2395.8532280027384,278270782653.56213,2,2,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:tether,tether,coingecko:tether,USDT,Tether,1.002279820455252,61799686628.76984,3,3,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:cardano,cardano,coingecko:cardano,ADA,Cardano,1.5716578189078598,50414535804.046684,4,4,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:binancecoin,binancecoin,coingecko:binancecoin,BNB,BNB,323.76381341692894,50312143376.99665,5,5,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:ripple,ripple,coingecko:ripple,XRP,XRP,0.9054699787114088,41726594494.88639,6,6,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:dogecoin,dogecoin,coingecko:dogecoin,DOGE,Dogecoin,0.3014287165123995,39123526701.4903,7,7,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:usd-coin,usd-coin,coingecko:usd-coin,USDC,USDC,0.9961074761976132,22426127684.85562,8,8,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:polkadot,polkadot,coingecko:polkadot,DOT,Polkadot,20.518511011925863,20344660576.923485,9,9,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:internet-computer,internet-computer,coingecko:internet-computer,ICP,Internet Computer,110.57427665387844,13820838525.027658,10,10,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:uniswap,uniswap,coingecko:uniswap,UNI,Uniswap,25.236817046638752,13344983979.306942,11,11,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:bitcoin-cash,bitcoin-cash,coingecko:bitcoin-cash,BCH,Bitcoin Cash,657.8532954131754,12366919891.450594,12,12,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:chainlink,chainlink,coingecko:chainlink,LINK,Chainlink,27.23552491454109,11561471923.467903,13,13,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:matic-network,matic-network,coingecko:matic-network,MATIC,MATIC (migrated to POL),1.8404035726725183,11435205989.420544,14,14,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:litecoin,litecoin,coingecko:litecoin,LTC,Litecoin,171.5103876582773,11406121455.418589,15,15,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:stellar,stellar,coingecko:stellar,XLM,Stellar,0.3750595879882712,8698362288.217672,16,16,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:binance-usd,binance-usd,coingecko:binance-usd,BUSD,BUSD,0.9988916301578572,8593013741.788359,17,17,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:ethereum-classic,ethereum-classic,coingecko:ethereum-classic,ETC,Ethereum Classic,65.4119525942889,8413633806.295475,18,18,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:solana,solana,coingecko:solana,SOL,Solana,28.52576702469165,7786190305.535411,19,19,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:vechain,vechain,coingecko:vechain,VET,VeChain,0.1089593874639699,7105749779.705109,20,20,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:wrapped-bitcoin,wrapped-bitcoin,coingecko:wrapped-bitcoin,WBTC,Wrapped Bitcoin,35648.99186854144,6643800701.960407,21,21,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:theta-token,theta-token,coingecko:theta-token,THETA,Theta Network,6.608658640604105,6499951067.839461,22,22,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:eos,eos,coingecko:eos,EOS,EOS,6.011699354751603,5780388583.705891,23,23,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:tron,tron,coingecko:tron,TRX,TRON,0.0719763105714586,5155571503.74169,24,24,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:filecoin,filecoin,coingecko:filecoin,FIL,Filecoin,67.89848704882377,5085460623.882045,25,25,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:monero,monero,coingecko:monero,XMR,Monero,260.9346631862479,4661054561.160888,26,26,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:dai,dai,coingecko:dai,DAI,Dai,1.003878461933135,4433116486.119908,27,27,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:aave,aave,coingecko:aave,AAVE,Aave,324.1989883690386,4158014582.490553,28,28,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:shiba-inu,shiba-inu,coingecko:shiba-inu,SHIB,Shiba Inu,7.9275673212e-06,3909372298.47855,29,29,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:neo,neo,coingecko:neo,NEO,NEO,50.85759128158026,3630551948.079208,30,30,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:okb,okb,coingecko:okb,OKB,OKB,13.24939229425613,3544233963.036628,31,31,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:klay-token,klay-token,coingecko:klay-token,KLAY,Klaytn,1.3832767847925718,3425285244.9698315,32,32,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:compound-ether,compound-ether,coingecko:compound-ether,CETH,cETH,47.99076308167764,3188973116.056134,33,33,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:cdai,cdai,coingecko:cdai,CDAI,cDAI,0.0214856898791792,3159037651.9190125,34,34,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:bitcoin-cash-sv,bitcoin-cash-sv,coingecko:bitcoin-cash-sv,BSV,Bitcoin SV,167.20034724159413,3119415409.2473235,35,35,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:compound-usd-coin,compound-usd-coin,coingecko:compound-usd-coin,CUSDC,Compound USDC,0.0220372606590815,3113326459.553099,36,36,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:celsius-degree-token,celsius-degree-token,coingecko:celsius-degree-token,CEL,Celsius Network,7.105760214800753,3037232162.730852,37,37,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:maker,maker,coingecko:maker,MKR,Maker,3309.0972000039483,2986947761.074736,38,38,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:cosmos,cosmos,coingecko:cosmos,ATOM,Cosmos Hub,12.576668348995216,2984868761.225294,39,39,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:crypto-com-chain,crypto-com-chain,coingecko:crypto-com-chain,CRO,Cronos,0.1131356084757083,2864688026.852145,40,40,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:iota,iota,coingecko:iota,IOTA,IOTA,1.0247950985839738,2843809612.501724,41,41,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:kusama,kusama,coingecko:kusama,KSM,Kusama,311.2069590210904,2796640911.526882,42,42,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:pancakeswap-token,pancakeswap-token,coingecko:pancakeswap-token,CAKE,PancakeSwap,15.95020923469716,2783804674.552396,43,43,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:thorchain,thorchain,coingecko:thorchain,RUNE,THORChain,11.119690356520646,2764764397.302818,44,44,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:ftx-token,ftx-token,coingecko:ftx-token,FTT,FTX,31.22519307861508,2748939307.642884,45,45,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:tezos,tezos,coingecko:tezos,XTZ,Tezos,3.271367857103465,2734975921.5089912,46,46,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:algorand,algorand,coingecko:algorand,ALGO,Algorand,0.8380998354697301,2580790998.3520265,47,47,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:huobi-token,huobi-token,coingecko:huobi-token,HT,Huobi,14.660476245286798,2568401793.7212534,48,48,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:terra-luna,terra-luna,coingecko:terra-luna,LUNC,Terra Luna Classic,6.298618001529972,2531106614.4468365,49,49,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:leo-token,leo-token,coingecko:leo-token,LEO,LEO Token,2.2540538772752963,2147190687.2924604,50,50,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:avalanche-2,avalanche-2,coingecko:avalanche-2,AVAX,Avalanche,16.449752192371925,2145425505.814309,51,51,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:compound-governance-token,compound-governance-token,coingecko:compound-governance-token,COMP,Compound,404.6404020947036,2109618092.600098,52,52,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:terrausd,terrausd,coingecko:terrausd,USTC,TerraClassicUSD,0.991012838404261,1946225595.950554,53,53,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:dash,dash,coingecko:dash,DASH,Dash,183.36781209870227,1851513008.913881,54,54,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:hedera-hashgraph,hedera-hashgraph,coingecko:hedera-hashgraph,HBAR,Hedera,0.2196517888252942,1851266143.0195744,55,55,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:sushi,sushi,coingecko:sushi,SUSHI,Sushi,10.84464378987762,1843980882.2910209,56,56,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:havven,havven,coingecko:havven,SNX,Synthetix,11.97728766173602,1816058626.6262677,57,57,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:amp-token,amp-token,coingecko:amp-token,AMP,Amp,0.0374823932496184,1733669618.1790507,58,58,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:zcash,zcash,coingecko:zcash,ZEC,Zcash,150.3476005488492,1676042686.3440993,59,59,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:nem,nem,coingecko:nem,XEM,NEM,0.1833692203006101,1661626515.5045333,60,60,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:telcoin,telcoin,coingecko:telcoin,TEL,Telcoin,0.0299433355492959,1655135972.992463,61,61,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:elrond-erd-2,elrond-erd-2,coingecko:elrond-erd-2,EGLD,MultiversX,92.58983348557884,1653133304.9729977,62,62,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:theta-fuel,theta-fuel,coingecko:theta-fuel,TFUEL,Theta Fuel,0.3079662155210645,1614045084.8517616,63,63,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:holotoken,holotoken,coingecko:holotoken,HOT,Holo,0.0085773130324711,1537962635.5956414,64,64,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:yearn-finance,yearn-finance,coingecko:yearn-finance,YFI,yearn.finance,41800.94774598101,1513847438.5543554,65,65,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:chiliz,chiliz,coingecko:chiliz,CHZ,Chiliz,0.2710457839719095,1447171166.8696942,66,66,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:enjincoin,enjincoin,coingecko:enjincoin,ENJ,Enjin Coin,1.5208407627672629,1438492044.2667048,67,67,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:helium,helium,coingecko:helium,HNT,Helium,16.072307044424537,1316124498.2235043,68,68,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:waves,waves,coingecko:waves,WAVES,Waves,13.156480593167696,1301967019.569332,69,69,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:true-usd,true-usd,coingecko:true-usd,TUSD,TrueUSD,1.000331968417639,1278591319.6894932,70,70,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:zilliqa,zilliqa,coingecko:zilliqa,ZIL,Zilliqa,0.10503790985191,1276741109.7257285,71,71,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:paxos-standard,paxos-standard,coingecko:paxos-standard,USDP,Pax Dollar,1.000006825165734,1265361332.016719,72,72,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:near,near,coingecko:near,NEAR,NEAR Protocol,3.133109117731307,1206676524.7183702,73,73,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:zencash,zencash,coingecko:zencash,ZEN,Horizen,105.88806289064227,1181349276.4288063,74,74,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:qtum,qtum,coingecko:qtum,QTUM,Qtum,11.389663053730288,1173276934.5562172,75,75,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:huobi-btc,huobi-btc,coingecko:huobi-btc,HBTC,Huobi BTC,35481.58032885259,1137583530.7546642,76,76,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:nexo,nexo,coingecko:nexo,NEXO,NEXO,1.9005324354559123,1067633971.3257208,77,77,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:staked-ether,staked-ether,coingecko:staked-ether,STETH,Lido Staked Ether,2377.051040979537,1056973450.8858552,78,78,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:basic-attention-token,basic-attention-token,coingecko:basic-attention-token,BAT,Basic Attention,0.7022076842390043,1050617897.9835466,79,79,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:decentraland,decentraland,coingecko:decentraland,MANA,Decentraland,0.7882767129686231,1039213335.3740855,80,80,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:fei-usd,fei-usd,coingecko:fei-usd,FEI,Fei USD,0.9903241713372544,1017604260.1140716,81,81,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:blockstack,blockstack,coingecko:blockstack,STX,Stacks,0.9674235086278004,1010034198.8069508,82,82,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:bitcoin-gold,bitcoin-gold,coingecko:bitcoin-gold,BTG,Bitcoin Gold,57.15058292966344,996550460.0734236,83,83,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:nano,nano,coingecko:nano,XNO,Nano,6.917590320981573,916869305.9806976,84,84,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:ontology,ontology,coingecko:ontology,ONT,Ontology,1.051971074076455,906461324.819369,85,85,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:the-graph,the-graph,coingecko:the-graph,GRT,The Graph,0.7317815644334463,904907402.2241611,86,86,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:husd,husd,coingecko:husd,HUSD,HUSD,0.9947782550336828,889456783.1738762,87,87,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:harmony,harmony,coingecko:harmony,ONE,Harmony,0.0922120538984889,874405940.1247547,88,88,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:bancor,bancor,coingecko:bancor,BNT,Bancor Network,4.314814739270894,874167701.8042678,89,89,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:digibyte,digibyte,coingecko:digibyte,DGB,DigiByte,0.0609751825068838,865139267.2521029,90,90,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:omisego,omisego,coingecko:omisego,OMG,OMG Network,6.133173364763898,854221905.3652575,91,91,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:siacoin,siacoin,coingecko:siacoin,SC,Siacoin,0.0173201674113714,823688593.6794714,92,92,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:0x,0x,coingecko:0x,ZRX,0x Protocol,0.9412838074497684,791995338.8676043,93,93,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:xsushi,xsushi,coingecko:xsushi,XSUSHI,xSUSHI,12.592674696026254,787352871.6296283,94,94,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:uma,uma,coingecko:uma,UMA,UMA,12.704015662429736,772922815.7421162,95,95,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:fantom,fantom,coingecko:fantom,FTM,Fantom,0.2946421550020769,747074760.9548044,96,96,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:swissborg,swissborg,coingecko:swissborg,BORG,SwissBorg,0.780981490787197,737999052.8048391,97,97,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:liquity-usd,liquity-usd,coingecko:liquity-usd,LUSD,Liquity USD,1.0182908635042232,726472857.8237591,98,98,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:gatechain-token,gatechain-token,coingecko:gatechain-token,GT,Gate,4.306749712371199,723725782.0128108,99,99,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:ankr,ankr,coingecko:ankr,ANKR,Ankr Network,0.0994380466262141,705083954.1782851,100,100,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:pirate-chain,pirate-chain,coingecko:pirate-chain,ARRR,Pirate Chain,3.818695926863095,701562867.0537454,101,101,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:ravencoin,ravencoin,coingecko:ravencoin,RVN,Ravencoin,0.0787820685402318,697632538.5619538,102,102,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:iostoken,iostoken,coingecko:iostoken,IOST,IOST,0.0305986497934684,685856819.074504,103,103,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:bakerytoken,bakerytoken,coingecko:bakerytoken,BAKE,BakerySwap,4.0618633549855945,676208866.1662029,104,104,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:icon,icon,coingecko:icon,ICX,ICON,1.0534777375328828,665096149.8893257,105,105,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:xdce-crowd-sale,xdce-crowd-sale,coingecko:xdce-crowd-sale,XDC,XDC Network,0.0537422902228477,657683410.0413264,106,106,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:nxm,nxm,coingecko:nxm,NXM,Nexus Mutual,90.83024915805296,633195434.224078,107,107,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:arweave,arweave,coingecko:arweave,AR,Arweave,14.150955785761914,618899561.3377602,108,108,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:curve-dao-token,curve-dao-token,coingecko:curve-dao-token,CRV,Curve DAO,1.6734979192431887,605226559.7998676,109,109,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:flow,flow,coingecko:flow,FLOW,Flow,13.725496548913968,592934503.6880902,110,110,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:pundi-x,pundi-x,coingecko:pundi-x,NPXS,Pundi X [OLD],0.0024322853708374,570587579.5534664,111,111,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:wazirx,wazirx,coingecko:wazirx,WRX,WazirX,1.3132806754059576,567761632.0607016,112,112,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:chia,chia,coingecko:chia,XCH,Chia,783.4977530881011,565729734.6606271,113,113,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:livepeer,livepeer,coingecko:livepeer,LPT,Livepeer,23.45811063670629,554423484.4034826,114,114,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:kucoin-shares,kucoin-shares,coingecko:kucoin-shares,KCS,KuCoin,6.850758986204428,545151205.7416074,115,115,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:ethos,ethos,coingecko:ethos,VGX,VGX Token,2.330893365634508,516409931.5686605,116,116,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:quant-network,quant-network,coingecko:quant-network,QNT,Quant,40.49418254247476,512300576.7694307,117,117,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:tenset,tenset,coingecko:tenset,10SET,Tenset,5.967995415350596,509297142.47629046,118,118,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:bitcoin-diamond,bitcoin-diamond,coingecko:bitcoin-diamond,BCD,Bitcoin Diamond,2.586825249809552,494826515.7357406,119,119,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:ecomi,ecomi,coingecko:ecomi,OMI,ECOMI,0.0024678423031017,487555217.0224708,120,120,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:lisk,lisk,coingecko:lisk,LSK,Lisk,3.3459616377658663,485013079.24009967,121,121,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:1inch,1inch,coingecko:1inch,1INCH,1INCH,2.8813141320343005,483784868.5481767,122,122,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:reserve-rights-token,reserve-rights-token,coingecko:reserve-rights-token,RSR,Reserve Rights,0.033237020355327,437339733.2555596,123,123,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:ergo,ergo,coingecko:ergo,ERG,Ergo,12.21309920998808,431138787.16226166,124,124,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:pundi-x-2,pundi-x-2,coingecko:pundi-x-2,PUNDIX,Pundi X,1.623585971358936,426123727.6416462,125,125,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:oxygen,oxygen,coingecko:oxygen,OXY,Oxygen (Solana),2.077192678050118,422635121.7872644,126,126,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:loopring,loopring,coingecko:loopring,LRC,Loopring,0.3388923838870696,418088310.85801166,127,127,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:verge,verge,coingecko:verge,XVG,Verge,0.024904707766326,410247949.6079079,128,128,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:seth,seth,coingecko:seth,SETH,sETH,2406.738547554252,409530545.72695726,129,129,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:republic-protocol,republic-protocol,coingecko:republic-protocol,REN,Ren,0.4588948274305648,398375465.2311705,130,130,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:skale,skale,coingecko:skale,SKL,SKALE,0.4339527090036705,387687814.2061997,131,131,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:nervos-network,nervos-network,coingecko:nervos-network,CKB,Nervos Network,0.0140708575251771,379552334.697552,132,132,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:wink,wink,coingecko:wink,WIN,WINkLink,0.0004982537736411,379008150.5213085,133,133,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:celo,celo,coingecko:celo,CELO,Celo,3.3715719920752223,374381239.39011,134,134,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:maidsafecoin,maidsafecoin,coingecko:maidsafecoin,EMAID,MaidSafeCoin,0.7986439747114507,361428257.084934,135,135,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:renbtc,renbtc,coingecko:renbtc,RENBTC,renBTC,35766.79024090412,356878102.1009306,136,136,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:status,status,coingecko:status,SNT,Status,0.0913060817479183,351058639.2829331,137,137,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:neutrino,neutrino,coingecko:neutrino,XTN,Neutrino Index Token,0.9860587182740786,344510977.6077999,138,138,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:tribe-2,tribe-2,coingecko:tribe-2,TRIBE,Tribe,0.8280901207656892,341815703.0546231,139,139,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:dent,dent,coingecko:dent,DENT,Dent,0.0035618060413588,340442396.154473,140,140,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:iexec-rlc,iexec-rlc,coingecko:iexec-rlc,RLC,iExec RLC,4.600812778259881,328351626.66807985,141,141,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:asd,asd,coingecko:asd,ASD,AscendEx,0.4378625154980399,326872770.27424484,142,142,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:mirror-protocol,mirror-protocol,coingecko:mirror-protocol,MIR,Mirror Protocol,4.674999507191445,326551122.3774137,143,143,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:vethor-token,vethor-token,coingecko:vethor-token,VTHO,VeThor,0.0088085450062833,314979565.62523454,144,144,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:energy-web-token,energy-web-token,coingecko:energy-web-token,EWT,Energy Web Token,8.987399888416812,309819241.7508417,145,145,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:compound-uniswap,compound-uniswap,coingecko:compound-uniswap,CUNI,cUNI,0.514887016502154,308784501.0874435,146,146,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:venus,venus,coingecko:venus,XVS,Venus,29.57556477418593,302418539.1525929,147,147,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:numeraire,numeraire,coingecko:numeraire,NMR,Numeraire,51.59167631130541,300376794.3497537,148,148,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:balancer,balancer,coingecko:balancer,BAL,Balancer,27.383076331117675,299150391.17254573,149,149,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:golem,golem,coingecko:golem,GLM,Golem,0.2909860047836574,290696334.2010677,150,150,False
defillama_monthly_universe,2021-05-31,2021-05,coingecko:tokamak-network,tokamak-network,coingecko:tokamak-network,TON,Tokamak Network,7.788765812919519,275032942.367176,151,151,False
